,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForearm,LeftHand,RightShoulder,RightArm,RightForearm,RightHand,Neck,Neck1,Head
Cond_BA/StudySeq24,0.0,4.412668210144449,9.036869806418851,13.974044836753624,19.378383017560832,29.96740921500934,75.89323362101938,239.25823619749977,19.37800811994122,27.174521425414664,151.59427360737024,309.10686582069627,21.059005551097467,26.36415612446904,31.728883015399646
Cond_BA/StudySeq25,0.0,4.955582717509383,9.795347655445806,15.176905370353067,20.759735673518914,33.96085642215377,106.91376513479234,312.3066781310986,20.759813667001197,30.2634427674723,140.56260682310844,294.043270363679,22.686696252887614,27.049317978024078,31.59784408233785
Cond_BA/StudySeq26,0.0,3.6101891905091215,7.295258636048905,11.725955757275695,17.345688434764035,29.224762997036954,104.06495838128916,332.4107758500303,17.345982855261155,27.539877344992583,115.7282094682914,238.83785083732252,18.431696634163835,22.020392028230024,25.61036189345571
Cond_BA/StudySeq27,0.0,3.3488146764239044,6.921743895030048,11.00759782317576,16.01432618016691,23.058943127396066,105.09838752636401,283.9079648451613,16.01555323888386,23.21862119173074,114.03545317935374,310.437799066946,17.15258261739528,21.03276464388631,24.65442305271953
Cond_BA/StudySeq28,0.0,4.485092280092066,9.048230057795204,14.673149097964547,20.587696369953434,34.23997103130594,124.41016370654538,344.82643034100533,20.587769145234233,29.306060676819353,133.3736376875832,261.2880945743656,22.510481295498224,26.233462153836747,29.6704746741745
Cond_BA/StudySeq29,0.0,4.253693854593981,8.615156248970301,13.982565616545203,19.782623766674124,30.672248037358905,113.0240747925444,254.72968872372363,19.782925968678274,29.774623151132324,136.576118818199,306.9539457002337,21.604706829938884,25.553593071008155,29.439905115429816
Cond_BA/StudySeq30,0.0,6.1475127472476085,12.126625658716716,19.027881116065114,26.292546576891617,39.724137554533755,76.9755380532372,257.2680695208791,26.291960533801042,30.535087602299104,82.84069365012228,271.97654231669765,28.91959244608351,34.21942298138347,39.658023869289245
Cond_BA/StudySeq31,0.0,7.222308407865608,14.26188685502757,21.84721431189744,29.93713959778691,44.15737524565,78.41091782246137,195.7584695676062,29.937927430432115,31.925221460695504,81.11445996681157,233.16489947456114,32.61346819162854,39.323412910375836,46.11389279217672
Cond_BA/StudySeq32,0.0,7.346998722821897,14.877405275881042,23.380444445010227,31.66418342854778,49.987491963903494,116.26753229938058,296.9313148864942,31.664165183028004,41.47032388856232,144.508424244914,321.29832528874715,34.585089049821754,40.54817238921586,46.284582969039114
Cond_BA/StudySeq33,0.0,5.644130128580716,11.151073433119583,17.237274186655924,23.80161792122282,35.889634032596305,93.40418914304585,273.82199034145725,23.802487916920473,29.748480075257106,145.06624271441322,319.85888339169105,26.089992251094184,31.490064489846322,36.98120017347088
Cond_BA/StudySeq34,0.0,2.9910973130782175,6.179629110258924,9.918686057110165,14.34075259401123,20.908728704674992,57.57997669459027,341.68914621507435,14.34102938066999,20.330561285303123,82.38079150538702,237.52145217723404,15.716548129836841,19.328376343659446,22.66214087145755
Cond_BA/StudySeq35,0.0,2.9826726143072317,6.067578294373378,9.671402181511198,13.382513604295955,21.383330690943666,105.64642240344301,247.36071344420625,13.384049961294249,21.46079658403704,96.9609617281506,230.5017946249622,14.65403429058868,17.545506742827143,20.49171487937498
Cond_BA/StudySeq36,0.0,2.9301717665254152,6.006161229602265,9.566020127878511,14.230503017435021,22.838063402970533,93.90413041564665,418.12742852032756,14.230726560078056,21.957252585840187,114.97816365607005,288.4354644165615,15.222653241016872,18.862007394000837,22.58711060933921
Cond_BA/StudySeq37,0.0,3.367443265372131,6.972275629481249,10.982016561965118,15.618547342314892,25.291271577138154,101.47438143012607,287.5067013575169,15.619261136413769,22.481426198570208,88.09044702531833,247.29773918589797,16.845027837457934,20.884958999090436,24.930352595263663
Cond_BA/StudySeq38,0.0,4.215356028662476,8.572278145866008,13.649873639258153,18.774617619882115,28.03186676069227,67.9791636221413,180.0825837791678,18.77443634644862,27.791179570027595,119.9196606314144,237.5913537484678,20.597376413380623,24.85580874108429,29.186040048668232
Cond_BA/StudySeq39,0.0,3.3706445177772117,6.920299089235128,10.987462568478106,15.70167897123541,25.313186195781906,86.2903884431912,309.2293871653653,15.7022838366115,25.013878055724934,149.1967170781895,297.5951648483123,16.938092038650908,21.02397964894008,25.358494311932294
Cond_BA/StudySeq40,0.0,2.9941365142592535,6.256922191002882,9.970619563515392,14.24740001310677,21.17987823494966,81.5924626238623,257.00953043538175,14.248314801462206,21.40023955753054,88.22527783584276,205.41582381067755,15.287809275346596,18.59663738543131,21.883003208730685
Cond_BT/StudySeq1,0.0,2.8292644660883575,5.924073135689182,9.483716138955801,13.46212628608054,17.691743450455633,68.48322971856794,97.10299062448159,13.461855555869278,18.267356951666862,82.8133283399892,128.0630084248508,14.761098423120579,18.153805397723076,21.458350419740768
Cond_BT/StudySeq2,0.0,2.7404603689021334,5.738918169797999,9.096398813863837,12.696468898850453,19.35541009430769,63.735075550657,87.97415126591936,12.695554456874925,16.892184856331866,68.36793391998332,100.96417667919448,13.857887737976897,17.46954518880561,21.06119161092117
Cond_BT/StudySeq3,0.0,2.6639238307071955,5.50743627883074,8.76227855433523,12.195513582709768,18.96540362898693,78.85358887362258,144.64212421165115,12.195201792791366,17.353936913694483,77.24831969178001,148.14668447723162,13.33708635711196,16.117491284688775,19.284279636532688
Cond_BT/StudySeq4,0.0,3.692224511818421,7.6898543723441986,12.281263171483355,17.25184947161139,24.09344576689125,80.8015678597471,111.73130423611013,17.25195264163431,24.181942094937444,83.68888228195107,148.28702179499845,18.844122566440106,22.298470638980593,25.22307329156063
Cond_BT/StudySeq5,0.0,3.7942182014215375,7.964171167152299,12.809535943523153,18.089104323404733,27.04653052787171,80.83606272487215,195.12500459879152,18.08831681778917,27.49861408238199,104.70707102875048,166.97447340163194,19.978326605357836,24.21846680730163,28.664708715732147
Cond_BT/StudySeq6,0.0,3.458048638539188,7.191257337280767,11.452691163664422,16.322180507517654,24.249711111200757,70.0252751289992,116.03942581608423,16.321624850972455,21.507039339441576,68.2206892719478,105.25741795050544,17.728918145535076,21.167185103954065,24.422763021602826
Cond_BT/StudySeq7,0.0,2.920991145203585,6.091050403745982,9.714589403696715,13.54842337474219,21.121239657168136,67.10116534248212,163.5779201793432,13.547250660224863,19.207045024709668,85.41768220079527,175.22173910845865,14.87973246282606,17.868066317379597,21.078114239908786
Cond_BT/StudySeq8,0.0,2.922480336445239,6.094080051746977,9.716950809585262,13.907180655460873,20.128243836774825,77.53167072383143,102.20345756515104,13.906883778492498,21.68208235651722,93.17294146829873,130.49632503128248,14.97682764321873,18.338489263909462,22.082196332783784
Cond_BT/StudySeq9,0.0,2.7986736138447754,5.857626850400733,9.26794808695932,12.7560752869276,18.812218629889756,78.20734186360423,142.57283801195106,12.75646152348229,19.351050996948956,69.35287510332786,159.30289499389124,14.076427664525546,17.6082254883354,21.3572823219816
Cond_BT/StudySeq10,0.0,2.578094846622863,5.396363157947006,8.64884818039322,12.090005596100838,17.9345956236429,62.468540043335786,88.16142391446147,12.089000350283035,17.34131193875157,79.15079230110092,113.14295932515172,13.254530883698097,15.958169462150348,18.908836492372934
Cond_BT/StudySeq11,0.0,3.3732702881534093,7.027512357197035,11.275560458816036,16.422098034006062,25.3517157110619,115.75783927182408,226.73612776665195,16.423149254021073,27.394799907175358,141.68077145451645,230.84101636225762,17.78494467998459,21.618968499393336,26.84100348575184
Cond_BT/StudySeq12,0.0,3.388014088473041,7.147086769414451,11.609425224739901,16.273880634429617,25.023660424025437,100.85602806695164,239.15724602686515,16.27394514176856,25.0370898813242,112.31700837412946,219.97939090523263,18.0140349023533,21.537680581641307,26.138102849797427
Cond_BT/StudySeq13,0.0,2.3012664863801353,4.780147632343624,7.628776245932649,10.850886426242521,18.063183433120624,72.1783976161353,182.27414650394195,10.850496893997581,14.901970627831684,50.34184241216151,113.51841725209917,11.744925930540271,14.104343619957117,16.454496421307073
Cond_BT/StudySeq14,0.0,2.9331772073907896,6.090288812290762,9.715176831159878,13.557969402460905,21.306224179036903,82.9293580491374,190.01488784754457,13.55851486226941,21.13012288580242,84.46416619535192,188.27528902534624,15.02203946592774,18.626308579359275,22.67434620790549
Cond_BT/StudySeq15,0.0,2.9195615494545675,6.099209085311321,9.795251448600302,14.165953339101108,20.816939144662676,95.45764901086771,188.93827924098122,14.165528840566111,20.20084354666522,104.0255636394557,213.0380284140021,15.359439839968793,18.39392219162128,21.592230001167195
Cond_BT/StudySeq16,0.0,3.6834321643823493,7.6450835385473646,12.248465007605851,18.00120216275389,25.547347503241937,76.44648361148785,135.6331603903342,18.000586788219263,24.278673789482397,93.70328680271378,205.87761168545478,19.31145160617329,23.339683043530766,27.135546451957747
Cond_BT/StudySeq17,0.0,3.080995830156272,6.44162440099552,10.38841272509596,14.537450118285618,23.400012384995428,96.79116307932662,175.1058900093844,14.536864444105348,24.447726929945368,122.23041103625035,232.63899117181148,16.08318479798467,19.386579292032877,23.032142823505623
Cond_BT/StudySeq18,0.0,3.0254466339681585,6.366642818024861,10.164548033271677,14.477782912284345,20.04223403532434,63.77030082128678,91.54170756851161,14.47802492646858,20.113542476883147,72.46555339744872,122.02775433310585,15.829240207105993,19.47735976457017,23.139230365767727
Cond_BT/StudySeq19,0.0,3.0286102943203392,6.321786382843829,10.0265230536313,13.807035958220277,20.48821743241149,83.09206811343735,310.2553533222925,13.806807966554155,19.058528853978764,68.947551100122,230.7165980605804,15.171764022329228,18.213131879806145,21.497009444212487
Cond_BT/StudySeq20,0.0,3.647991537331421,7.621462520663798,12.204592679957498,17.438695506740352,26.319814272971808,101.17240154271981,191.24665952647132,17.43963896979355,25.4018847942405,113.0334558723809,227.29208477741594,19.023423165437038,23.916951292796668,29.658667992653292
Cond_BT/StudySeq21,0.0,3.015693034094565,6.304986620349768,10.154777015464191,14.38682190629708,22.093704114374848,83.22051191513658,168.0410096138462,14.385853095161805,21.655609111831286,108.07181916134248,214.31586953100847,15.817704247406985,19.163277120344997,22.878884480376055
Cond_BT/StudySeq22,0.0,2.6857667078762253,5.612463607521413,8.869307094813893,12.345488474614882,18.188142206996673,83.6887809878695,113.65676456392319,12.34499645415871,18.138192645920718,85.6847430224638,185.49549365662585,13.460385298967722,16.88408873834257,20.50110174306367
Cond_BT/StudySeq23,0.0,3.5952118557963657,7.504807066440482,12.124822498286711,17.07694990670309,22.638955247949696,100.68489530595068,191.229325440506,17.07700116054937,24.559759811774896,137.6832866561004,244.9979527135056,18.767905504814443,21.807527352053096,24.58921771759398
Cond_BT/StudySeq24,0.0,3.507073194686849,7.332048545577891,11.819796335618234,16.47647368055609,26.904727896889156,94.11316115209584,190.35742415625322,16.476294481360398,27.011415737254563,114.22462897753512,216.3619709293252,18.312889463530333,21.519503441066362,25.16488051923371
Cond_BT/StudySeq25,0.0,2.7566422830002817,5.691789938019247,9.065027160472772,12.654228627857675,19.108897327680346,71.93535669350172,122.04764084355128,12.653606637573436,17.12830875536025,79.11559394685062,150.06941239278288,13.830455551138055,16.3189367195246,18.891764040269187
Cond_BT/StudySeq26,0.0,2.9540495395859736,6.200702349875252,9.963647734688335,14.308947170992035,20.650107837934748,76.37658368982983,149.37545114890028,14.308745916064328,22.024834129088266,97.96933306976274,153.86675264196876,15.579002278031231,19.12443537953442,22.75210195261392
Cond_BT/StudySeq27,0.0,2.4272026306512946,5.083868935241358,7.994645161448155,11.158673775525585,17.030395617529006,73.00927504878695,125.20199635818656,11.159498066472757,18.16189769648192,77.37235028073539,171.3013466999708,12.081770344854545,15.359401703026252,19.38659774935588
Cond_BT/StudySeq28,0.0,3.084910769392606,6.457097543784931,10.319511675672949,14.439323975919557,21.209067625918387,69.17565909438477,95.34328447085463,14.439096141439993,19.4606183283068,68.90356446406109,111.5963371662332,15.877603850859895,19.39658852593756,23.196950502050626
Cond_BT/StudySeq29,0.0,2.627141612573145,5.472217423244756,8.705646212075528,12.277066549960352,19.372660456550182,87.71849640100803,220.2152883978509,12.276978791076274,18.79910038477656,87.26577153333628,188.88436636576995,13.260637754190395,15.934354824926746,19.19772744740451
Cond_BT/StudySeq30,0.0,4.269349420814158,8.860204640667744,14.278291508425953,20.236411719122245,28.23209958636709,73.32749857389484,96.3410419853136,20.23548156405782,28.78417596067181,99.20821252318383,150.56766002995457,22.276598788993187,26.52559540358883,31.180890075584088
Cond_BT/StudySeq31,0.0,2.4708994556703563,5.1516142901496655,8.304290272584737,12.138183848112876,17.86379784928352,69.03500095358582,100.89455352550007,12.138171846399068,18.42852360160771,80.98004350805599,123.57573755131784,12.976073505497789,15.30229473181572,17.62797317906063
Cond_BT/StudySeq32,0.0,3.140482639786012,6.561137382941808,10.579171344135814,15.22761122560932,21.532135704235678,94.29718138600455,230.52736781039118,15.227725307261954,21.78245179325529,96.24598973830693,236.21507753178378,16.551291698033797,19.815155874097737,23.33733960269319
Cond_BT/StudySeq33,0.0,2.6673333477942447,5.570759370730743,8.879061795644677,12.525363646930876,19.090321846927395,82.1518399792013,118.34423544293509,12.524916629632568,18.598076887721227,92.51334788006965,171.1375792564429,13.62187255323154,16.456429701052727,19.053625926857507
Cond_BT/StudySeq34,0.0,3.5196312969517556,7.37823027997559,12.058676385052916,17.13722458545962,26.26538804179483,109.84657598566784,172.9080853158829,17.136938440710953,29.38547423346506,141.1733435583321,226.00182392318973,18.774205115744167,21.235785943010562,24.365084550070854
Cond_BT/StudySeq35,0.0,2.851441160828982,5.972454157868969,9.620624344201245,13.967485818655089,20.411901429877467,85.012732574302,144.33768887635696,13.967704526899155,22.511587018900766,104.50249559916674,173.04511816159774,15.163020437614716,18.40684162961341,22.18656208011761
Cond_BT/StudySeq36,0.0,3.0063920468352183,6.309174322935202,10.13204510992699,14.667285307693877,20.338514801191682,68.91099003226407,117.84692928690177,14.666677019110432,21.77017865839239,95.05025409135715,129.28956269362757,15.87272439033778,19.548753619264193,23.366817208508607
Cond_BT/StudySeq37,0.0,3.0896892600498504,6.493015297213445,10.343487450559593,14.805498818909516,20.243583147439622,67.75353671905931,102.98290265697344,14.805707166930695,20.2049933195741,72.492680689717,114.27785748056789,16.000023903848977,20.04663104713446,24.27218382166859
Cond_BT/StudySeq38,0.0,2.7941345135129,5.838906667206494,9.313029437954192,13.44131057199067,19.543196061781785,57.60293045304535,135.95572155758157,13.439861574000048,18.295812615136924,85.15547681062594,148.69314517301,14.43569703054741,17.480094041007344,20.815498808821296
Cond_BT/StudySeq39,0.0,2.8295041546444217,5.908354748131716,9.427589635981136,13.814629751067107,19.3616925479106,75.54246851153232,210.56467322862747,13.815085401780811,19.359650752741146,80.19108106535063,246.5701015980619,14.703435633553887,17.992874258652655,21.266220042396604
Cond_BT/StudySeq40,0.0,2.4528584376913614,5.076713048127198,8.104719505392634,11.496006758374172,18.176160927865975,76.65292581160759,125.94620579535076,11.495450442862458,16.509786452209493,84.55087333390335,133.57393920681417,12.471727451682508,14.81783657534933,17.244438927718264
Cond_N/StudySeq1,93.1271966151105,93.20833479296972,94.3345181602792,98.54751148315694,110.30629254227931,145.00842674536455,312.8422312285565,487.5043893645735,110.29848768467197,135.9841061789469,265.09608350973065,451.0434723337005,109.96066585167632,119.18204576456722,131.2008740590974
Cond_N/StudySeq2,84.39921356355212,82.47700205107165,80.29554076227406,80.11217372069729,85.09365619410093,114.3358346703669,261.9297199178356,436.8548436596171,85.09366594187739,106.26211183014121,296.8802773136323,514.9498387165875,84.99408480288301,91.7725918207438,100.67414331711103
Cond_N/StudySeq3,105.82577071643911,103.82608845720006,101.81212643044269,101.75755689034685,105.03568878306095,128.15619455206172,269.75983904104413,446.4522899002743,105.04803708741271,143.33878611384108,367.70675100208575,630.0976396574724,104.5521071308761,108.67447991508325,113.97062923188317
Cond_N/StudySeq4,82.45193623827166,82.25409418516031,82.77567362863508,85.40021958092426,89.1553656456021,112.94891923320485,280.3989023498499,548.9597002625651,89.16295093564572,118.50676868041221,330.5697761412562,538.1714591358549,91.02149173346058,94.13749146734803,99.65581854369682
Cond_N/StudySeq5,71.95707291083497,69.01094826643578,66.67379176969264,65.4178027614342,63.06135317767766,74.48485108073041,137.57457052196284,211.1510980709356,63.06597172230922,80.08622825085703,165.92543742377788,241.71595600450445,64.73839393894181,65.7190772967468,68.64687653843487
Cond_N/StudySeq6,77.84788733442916,73.627291483426,71.59931080419304,72.46226452670733,76.43656295492066,92.66619202930825,212.3173237174766,285.063299215931,76.43540776369572,93.11110680065025,228.05881002626322,248.08663338172877,77.81714484100922,82.32068179430108,88.86306531083437
Cond_N/StudySeq7,75.18286354191335,73.55822969181726,74.39087381045485,77.89212948959786,84.07107985938993,101.21855889785822,255.54618854761216,437.0958789787933,84.0761428754821,105.34738278154691,279.33286337422237,385.5809013744521,85.54905255732032,92.68608972902734,102.02516408648626
Cond_N/StudySeq8,165.99726704143052,162.0720148168634,161.96713569388774,167.2706698795919,185.4109580007534,238.225270964589,408.9917519753663,578.1465771624429,185.41688756916838,237.3013555525512,429.39532979913656,754.1032353416692,183.6774449975291,204.30628992001573,227.98383889595573
Cond_N/StudySeq9,52.75753604066509,50.1465677291789,49.81305422155002,52.27292143952896,57.67991779696929,95.07973924249205,188.49709661032304,326.71526319957985,57.67491190749218,74.69043705662553,141.9587804380929,240.91118919546807,58.96863418323066,62.59626527834216,67.30382569722249
Cond_N/StudySeq10,42.47157959937502,39.810795817087374,40.313217729804116,42.67646726193267,47.97104332465564,102.87415739260659,213.38353012919703,289.6147295127295,47.97172455400894,74.99020632447724,181.3579877109518,318.70342865235637,48.28025708237049,52.1374015452999,57.05815298374151
Cond_N/StudySeq11,33.33607359826844,31.867634749612552,32.95677654055357,37.426192166761155,45.076761271955164,93.57542162873924,236.8596897273909,546.0153638005736,45.07301794897376,78.96311328959779,219.49632604366403,402.06946431633446,47.178655188053256,54.36472561626587,60.63851329278247
Cond_N/StudySeq12,41.08225781563262,39.349915145562036,38.42982197462045,38.931735143507396,40.65627972845918,77.54093345008539,129.88363573865126,221.9026320778015,40.654403492302905,49.014700254065914,61.42749260420715,94.55916518975297,41.605763331521274,43.2860716091304,45.22444017213302
Cond_N/StudySeq13,110.8923766515084,110.7702280445072,114.02495220797276,122.21950463650356,127.70865335616332,182.03325871610915,470.4300595877668,810.0743101251842,127.71028965030035,180.4794825563741,379.7434731211755,758.793093160138,135.54819811428248,145.61742405447865,158.56368009996547
Cond_N/StudySeq14,94.49916429074574,92.36975408945466,92.16538610241136,95.37513505137602,105.59930102391826,140.28843684518665,242.41127495025623,399.2701218007911,105.58914346182213,119.59942876578737,181.2195801692241,277.4707418325656,105.06252397985456,113.03676191450486,118.65225594821048
Cond_N/StudySeq15,138.9285053052581,139.72995505527317,142.23853233983735,149.5426065048158,163.98011928959252,219.70324447227512,508.25823738064963,731.7758798982695,163.98536546064128,221.75508761662218,510.4633000517116,721.3183845810945,164.32011620254445,177.73432097410407,197.28126524580748
Cond_N/StudySeq16,57.8401686067498,56.99656650186693,57.39374342813452,59.957701552563314,64.59056299024192,87.33856230639165,210.1685355703466,300.0341038428261,64.58742319289638,79.65939413937888,165.26836925541855,288.33869866496934,65.77225589926985,70.40336122721675,76.14049719508938
Cond_N/StudySeq17,65.90801649410967,67.77711457006386,71.86283931166058,79.44207025334623,90.23643863004548,104.66549395003892,250.1901522221292,374.31905135660986,90.25104187453061,131.102704919067,379.3277780822129,875.8046459127512,93.18381550792408,98.8468239378556,107.3494653735639
Cond_N/StudySeq18,42.15651853773967,40.884232574659656,41.99898935404727,46.29833715016729,54.80958550033062,84.37464222274217,265.3664105358808,630.3363230112411,54.802885480815746,75.54667903831118,165.81718503979573,321.47687447016165,55.71226458922674,64.09953501402191,75.89387665926397
Cond_N/StudySeq19,34.39991956972862,33.14422600052071,32.87736105730518,34.428015503826586,38.600736586164516,51.268336117084004,100.53066002215127,197.1620314992378,38.60564041420921,57.32353337988023,172.17690004229308,329.79555494749764,38.89290551026323,43.20653358532857,45.703194559092765
Cond_N/StudySeq20,33.14271870707523,31.986795431670664,31.68382550993954,32.37651359858027,34.61897773572855,39.51287181699759,55.67247636525523,87.94675909129397,34.62126378889072,45.541380258984525,105.65940342277418,205.82820553839503,34.79545217332917,36.47082232076472,38.66024248988354
Cond_N/StudySeq21,69.08623851809871,67.04003292136655,66.13858161806165,68.15466210698472,75.29121639052465,108.42499738647085,291.1912947050222,544.7690530291663,75.28879347652912,105.74723090792658,322.5314629928167,601.7456426057174,75.55937817897521,84.02863749350294,94.5394040608659
Cond_N/StudySeq22,50.07549135132395,51.51006482407229,54.441504517809484,59.08079785496639,67.2217635388933,104.26966135978354,255.91076582798354,408.9236944188238,67.23039336496717,124.01673888444746,409.92972314456995,742.809341816565,68.01115239092518,79.10471885866392,91.94039655945808
Cond_N/StudySeq23,86.36885261271851,87.55655417538279,89.2395138478449,92.88387851268038,92.70175102171947,160.53443869516462,483.59579097855175,775.7338956266663,92.72553308837843,169.5776124758692,382.25199838650445,752.1542358272239,98.8613950091268,103.72195649165576,109.06633023665078
Cond_N/StudySeq24,68.90769086398747,66.85661999701475,66.03639017926227,68.00134278616378,74.88796338820758,89.6614117462106,124.64931856970891,206.32835146670845,74.89158138445706,92.44837158966226,215.29074989099848,290.5049460654698,75.51141413643946,82.81593445867045,92.67723389483001
Cond_N/StudySeq25,84.3038157627355,82.4654213201287,81.92110237254319,84.5183484177946,88.95658346453993,139.8199420167816,277.46879909354817,451.34147242266005,88.95612575217557,150.94920212835314,367.14937217991513,484.9919182062183,91.73506792850762,100.68616659366685,114.56996562581763
