,Spine_RMS_Distance_Score,Spine1_RMS_Distance_Score,Spine2_RMS_Distance_Score,Spine3_RMS_Distance_Score,LeftShoulder_RMS_Distance_Score,LeftArm_RMS_Distance_Score,LeftForeArm_RMS_Distance_Score,LeftHand_RMS_Distance_Score,RightShoulder_RMS_Distance_Score,RightArm_RMS_Distance_Score,RightForeArm_RMS_Distance_Score,RightHand_RMS_Distance_Score,Neck_RMS_Distance_Score,Neck1_RMS_Distance_Score,Head_RMS_Distance_Score
Cond_BA/StudySeq18,0.0,1.0161029949018378e-05,2.0737757693127947e-05,3.1061284936833906e-05,3.9438209377892605e-05,4.085103985278228e-05,-2.0457505829311628e-05,-0.00010008108058517642,3.944272462938127e-05,3.664786130008737e-05,-1.2463790358760963e-05,0.0003878531905509513,4.113763053197277e-05,4.970102409144307e-05,5.4527183910562494e-05
Cond_BA/StudySeq19,0.0,-4.5779466507473563e-07,-1.0436861024799725e-06,-1.9529075171007173e-06,-1.1242734006644447e-06,-5.472146013433663e-06,-2.0346102659876627e-05,-3.18935374394283e-05,-1.136309014564579e-06,-1.288527508292447e-05,0.00014019277066532428,0.00039196633300481805,-2.4153646713443926e-06,-4.1396307808574595e-06,-8.896570532686493e-06
Cond_BA/StudySeq20,0.0,-2.7688187274888277e-06,-6.558170095290119e-06,-8.679054546561245e-06,-6.8688543578795555e-06,1.825178522417375e-05,7.034324114448395e-05,-5.4263557759976353e-05,-6.884700395822726e-06,-1.2468484172630768e-05,-0.00011743603357045622,-8.935960052513359e-07,-7.996092736678914e-06,-2.1043844864747303e-05,-3.7259508758210904e-05
Cond_BA/StudySeq21,0.0,-2.5877139452596507e-05,-4.769822286990004e-05,-8.410206615564038e-05,-0.00012614189453290616,-0.0002149907443870863,0.0002216901295484078,0.0024198962264389548,-0.00012608753050737188,-0.00015814521258785102,-0.00038648672064506577,3.290552243205598e-05,-0.00013872576872270834,-0.00013990787753906115,-0.0001389610747424978
Cond_BA/StudySeq22,0.0,-3.712934777762779e-06,-8.374069998856698e-06,-1.5412402346684284e-05,-3.270808909623983e-05,-6.314257931392107e-05,-0.00041279876474779376,0.0014822718164518027,-3.2705065362499524e-05,-0.00011832952324696564,-0.000504941382625598,-0.0013871145648464433,-3.42346258537933e-05,-3.965068908541714e-05,-4.71584886330437e-05
Cond_BA/StudySeq23,0.0,-6.007491731055741e-07,-1.5753216956990152e-06,-1.0910179962708463e-06,1.6800698084120762e-06,-1.847335291598601e-05,2.1369883774540805e-05,0.0006161776759911086,1.6939592369984339e-06,2.6208359794160947e-05,6.346546923870406e-05,0.00018806763609203865,1.687403940161124e-06,9.674628384724846e-08,-1.3073417036464502e-06
Cond_BA/StudySeq24,0.0,3.5279533626388703e-06,5.046697187213111e-06,-1.5261269877736986e-06,-1.2681187973670137e-05,4.710634098216514e-05,0.00033333861013728057,0.0010009116788399425,-1.2683049859488193e-05,-2.2482952810132648e-05,3.861326170158602e-05,0.0005443127554886397,-8.386818233992298e-06,2.2109948242637677e-06,1.8325624956368745e-05
Cond_BA/StudySeq25,0.0,1.1710638460472894e-05,2.292196578254466e-05,4.020048517526395e-05,6.994641354326009e-05,9.611454285386502e-05,0.0003892415325565104,0.0003806480476079767,6.995932736065073e-05,8.746819557196701e-05,0.00012998515110624766,-0.0005260526554848006,6.944252980713893e-05,6.384120764305802e-05,5.250715004785879e-05
Cond_BA/StudySeq26,0.0,1.77603935326711e-07,1.970341436647626e-06,4.362585838278404e-06,4.795242644658554e-06,9.542008475555208e-06,5.977690229415565e-05,-0.00045717379492769383,4.799829099089485e-06,-8.425539481273371e-06,-0.00015574123636919184,-0.00010070836431610914,8.636654846443472e-06,1.521005781473317e-05,1.7198380069210415e-05
Cond_BA/StudySeq27,0.0,2.5584554616412135e-06,5.017258519493604e-06,8.952043094562154e-06,1.4476089926708754e-05,2.674835335311881e-05,0.0001987237921523461,0.0002919784239189983,1.447811906567773e-05,9.088857504378013e-06,0.0002751053748575622,-0.0002061866680563984,1.7403767346923286e-05,2.2503666568913263e-05,2.6782514311316343e-05
Cond_BA/StudySeq28,0.0,5.238954565190996e-06,9.624214366565695e-06,1.3558460556870759e-05,1.0215368764337347e-05,1.4624110633733538e-05,-0.00012573552134517797,-0.0009959680949691698,1.0193075515170193e-05,-3.902831265808982e-05,0.0001518831853686775,0.00025468989572993814,1.2626317375668663e-05,8.828229262968045e-06,5.910702129354621e-06
Cond_BA/StudySeq29,0.0,7.83092330459657e-07,2.6870162275220107e-06,1.015799755888659e-05,2.757982895236933e-05,7.63973548348911e-05,3.593595401113624e-05,-0.00013054331629737295,2.7578525831622747e-05,1.5791401857804176e-06,-0.00041965628952855523,-2.8292904361392613e-06,2.8468571724149335e-05,3.5719047468480984e-05,4.508598640213173e-05
Cond_BA/StudySeq30,0.0,-1.2247454176991371e-05,-2.361959490488314e-05,-3.452492311622858e-05,-4.4215343138117824e-05,-7.475769023849379e-05,-0.00012133246664951249,-0.0003584532205067314,-4.420183791449864e-05,-4.973880501967726e-05,-0.0002322602666060639,-0.0004474408612646028,-5.428305943227779e-05,-6.894443059570747e-05,-8.505609270785019e-05
Cond_BA/StudySeq31,0.0,1.761060364559521e-06,5.1779681012869185e-06,6.043735931260773e-06,1.247151194940715e-06,-7.46767919469809e-06,-0.00013405510592075324,-0.0001920590948932663,1.2302573613865898e-06,-7.039589878448169e-06,1.3210534771087031e-05,2.2034232165496616e-06,5.210326729941858e-06,1.5169555934718763e-05,2.624623966419741e-05
Cond_BA/StudySeq32,0.0,-2.7834993022919426e-07,8.492399989899112e-07,-3.669166694127098e-07,-9.110537850740171e-06,-5.8213502683059376e-05,-0.00018788861740065525,-0.0021393026736656003,-9.074327084683841e-06,-2.5302559971156022e-05,-0.00015624209425574656,-0.00015472284117758837,-5.635257119532744e-06,3.7784032954480646e-06,1.1873238431756065e-05
Cond_BA/StudySeq33,0.0,3.066636921741338e-05,6.533907280179524e-05,0.00010269423448550712,0.0001413994929214045,0.0001152058883559483,0.0004227402373938003,0.0008319141646447953,0.000141441706934285,0.00010578835768193934,0.0004262290590304281,0.0007133475626809513,0.00015478763641766643,0.00019411391739978688,0.00021802784514259147
Cond_BA/StudySeq34,0.0,-1.9601451894243097e-06,-2.8351616401731773e-06,-3.7558214618023116e-06,1.3840292996085864e-07,3.035130466693926e-06,7.323957772625885e-05,0.00036836546505548533,1.4348736188072774e-07,7.650046009736051e-06,3.714137808582085e-05,2.2187788325061638e-05,-4.286335828016219e-06,1.1098789848096718e-06,8.772852180909316e-06
Cond_BA/StudySeq35,0.0,2.3207691413436214e-06,2.2787748713239826e-06,3.6667681972157337e-06,3.263468537747573e-06,4.145880119533678e-05,-0.0001257454479207733,-0.0006064145966396701,3.241851183047996e-06,1.2548365762504788e-05,-7.81348868399683e-07,-0.0006079006677540114,5.681760102161484e-07,-1.2545168652107538e-05,-2.796039536698774e-05
Cond_BA/StudySeq36,0.0,-9.828160844020383e-07,-3.1586126354108803e-06,-6.127980313185963e-06,-1.108154133025348e-05,6.88910074399368e-05,0.00022236688953538198,0.0002323172091094216,-1.1133965536935452e-05,-1.965849194589178e-05,-0.00025963163457388933,-0.0007945437362533748,-1.7547455879791934e-05,-2.477646543173307e-05,-2.6674921536557583e-05
Cond_BA/StudySeq37,0.0,9.955812930628794e-08,4.016267285802642e-07,1.976174755277957e-07,-5.3968327903906155e-06,-3.263528230945926e-05,-0.00027835871918568706,-0.0005899177703485438,-5.3992722542422985e-06,-1.659146813808797e-05,4.518607774726675e-06,0.0009493105740828486,-1.602000587069463e-06,-4.691367281109035e-06,-1.0974740285388325e-05
Cond_BA/StudySeq38,0.0,5.032938290037036e-07,1.859664361714673e-06,6.689120376056256e-06,9.445064663274467e-06,-1.3455956410314287e-05,-0.00013452060650364094,-0.00030200342296241294,9.481572074312144e-06,6.338642045563642e-05,-0.0001324586317267177,-0.0011098886957333423,1.1354100119096128e-05,6.14340901586213e-07,-1.277089637693448e-05
Cond_BA/StudySeq39,0.0,-8.323895939741555e-06,-1.7084858315408037e-05,-2.7064280218589327e-05,-2.8690021237488434e-05,-4.360267160195159e-05,-0.00015621793979403694,-0.00080874657500244,-2.868051435531148e-05,-9.383367249972408e-06,0.0005052666666690731,0.00047390835376725935,-3.572913414550241e-05,-4.143394550887963e-05,-4.045874131418867e-05
Cond_BA/StudySeq40,0.0,-3.260077745264295e-06,-5.4184975989263515e-06,-9.210342799786954e-06,-9.659988824715787e-06,-9.69107380157878e-06,0.00011858124299209573,0.0002274931440973493,-9.665426459140501e-06,-1.5094693772144588e-05,0.0001379544918901476,0.0006551853791654716,-1.122387927912113e-05,-7.293676501456414e-06,1.2408001581121095e-06
Cond_BT/StudySeq1,0.0,1.581353922763718e-05,3.234770253645459e-05,5.072786564458853e-05,8.064075598002398e-05,4.340296903109061e-05,0.0001386649740608634,3.4283746735954454e-05,8.065085101025369e-05,0.00011149996283475333,0.0002715843576843062,8.353434160753693e-05,8.267909877964919e-05,0.00010432488057185008,0.00011959976055546151
Cond_BT/StudySeq2,0.0,1.1536748400919864e-05,2.449642625645162e-05,3.643239904732493e-05,6.095677223585532e-05,7.989365379446818e-05,0.0001084097921987787,6.229244328973653e-05,6.097495915724457e-05,6.765240155392158e-05,-0.00022736753543303175,-0.0005287335467428761,6.011830908959673e-05,8.616300433396246e-05,0.00010307642365692543
Cond_BT/StudySeq3,0.0,6.131522693507108e-06,1.2255297909366005e-05,2.2540562583755925e-05,2.7746157858748657e-05,6.196204934358957e-05,0.0008195659799341378,0.007069483013682152,2.7744358778673323e-05,-3.224285577054837e-05,0.00022105035460607647,0.0005485001284127869,3.480958463606776e-05,1.8911512042869885e-05,1.3678716261800225e-05
Cond_BT/StudySeq4,0.0,-1.9426477761996157e-05,-3.887522803422782e-05,-6.299525219666395e-05,-8.907347590700093e-05,-0.00013619121935926442,-0.0001109409017400618,-0.0002690829485687113,-8.905046368801665e-05,-5.958334367315513e-05,-0.0001660330607964815,-0.00022212498974700316,-9.890025322575271e-05,-0.00010587438570307294,-0.00011004518008067068
Cond_BT/StudySeq5,0.0,-4.921291934231999e-06,-1.2717066493365527e-05,-2.2121604479024324e-05,-3.3116857242390035e-05,-8.156509417534421e-05,-0.0001703516441854446,-0.000593603685751439,-3.309020513083024e-05,-5.461515786891545e-06,-3.0229312551039247e-05,-0.0003045309013398746,-3.8283294442664314e-05,-6.0424818640786795e-05,-8.850698893389121e-05
Cond_BT/StudySeq6,0.0,1.0887239749866662e-05,2.217122790892441e-05,3.511046973935054e-05,4.7114793893761355e-05,6.408026919198225e-05,0.0003088975284486551,0.00035567476915446115,4.712418208479565e-05,4.948767715046093e-05,9.811004509909153e-05,-3.722173068292344e-05,5.457255687326561e-05,6.839416591338638e-05,8.03387020467288e-05
Cond_BT/StudySeq7,0.0,-2.1738326815371753e-06,-4.413612336644073e-06,-3.815581837200889e-06,-1.000005751091015e-07,-2.433456526424874e-05,-0.00019636281615336294,-0.0006443894556555426,-1.0562508901680262e-07,-1.0188997257870821e-05,4.392652832795145e-05,0.0003330253831383355,2.039533863372885e-06,-1.2646025708218461e-05,-3.3776205380258295e-05
Cond_BT/StudySeq8,0.0,-2.6915441340438596e-06,-8.130132306778474e-06,-1.4146367550093667e-05,-1.585546161433402e-05,-2.531451644250549e-05,-8.83930549988574e-05,-1.6749682637163662e-05,-1.5817399363502074e-05,2.8042068919352796e-05,0.00029265463558063613,0.0005801408416859994,-2.217001152176905e-05,-4.587280803126305e-05,-7.46725328675349e-05
Cond_BT/StudySeq9,0.0,2.8963322035431626e-06,5.30673948881827e-06,1.0678205891609468e-05,1.1772071207704735e-05,3.102513972697886e-05,0.0003268868833538014,-0.0001799221251412079,1.175425378861139e-05,-2.9796244293361298e-05,0.00031483340053029186,0.0005370102404301324,1.7367491960800393e-05,9.976825530427639e-07,-1.6907821880363147e-05
Cond_BT/StudySeq10,0.0,-1.605280472508712e-05,-3.320189346474234e-05,-4.962946958218682e-05,-5.9863072659290754e-05,-3.0831463041211124e-05,-0.00019616567451846736,-6.345843313219915e-05,-5.989149722568657e-05,-5.553608758249404e-05,-3.625145036412414e-05,-9.668934191949063e-05,-6.59637821569938e-05,-8.446277402791821e-05,-9.45473330204132e-05
Cond_BT/StudySeq11,0.0,2.285033254127433e-05,4.689209791407815e-05,7.680196626687764e-05,0.0001383566706718005,0.00019287181796907879,0.0004219359238989725,0.0019754160978313305,0.00013835439754576634,0.00021677005762822608,0.0009941628716557524,0.0026543223030921475,0.00014171894260978844,0.00018470275661294327,0.0002510413581701801
Cond_BT/StudySeq12,0.0,4.646653097542198e-06,1.0675431909767112e-05,1.8080312188575853e-05,2.335326976526415e-05,-1.0662980907270422e-05,-8.247097981790874e-05,-0.0005324511872111272,2.3348270955693924e-05,5.44451624089603e-05,0.0001232151778696054,0.00020271164512347876,2.7469881650480924e-05,3.172655227345217e-05,3.1190589563609275e-05
Cond_BT/StudySeq13,0.0,-6.64534162842744e-06,-1.4435745951211443e-05,-2.2672071038815983e-05,-4.4637687472583695e-05,-9.201017000314002e-06,-0.00024284412797494554,-0.0008092742506093448,-4.465206886502611e-05,-2.841546820491288e-05,-5.24611806772289e-05,-0.00029488607965377165,-4.3175741473558265e-05,-5.525995523899191e-05,-6.752422365845727e-05
Cond_BT/StudySeq14,0.0,-6.192579565329738e-06,-1.2255711800125783e-05,-1.7390392279716033e-05,-2.03754693386213e-05,-4.0725344074106596e-05,-0.0001556639103984721,-0.00034468137529493863,-2.036518888644943e-05,-5.24426892258127e-05,-0.00015255180373534958,-0.0004044561230083093,-2.633128386368191e-05,-3.310734239195843e-05,-4.1614801829546924e-05
Cond_BT/StudySeq15,0.0,-1.570255237330327e-05,-3.2920485855773185e-05,-5.448302370753987e-05,-9.717471318148827e-05,-0.00018192384502160335,-0.0007658791331575685,-0.001561183782802805,-9.718006188140038e-05,-4.987461103496737e-05,-6.973253072311752e-06,-0.0006256858796612799,-9.30250312757274e-05,-0.0001162122580446888,-0.00013995452595637673
Cond_BT/StudySeq16,0.0,-1.4386096491068322e-05,-2.9461677278770296e-05,-4.660722263123903e-05,-6.994299567384332e-05,-0.00011594965780508201,-0.00013806934639351497,-9.724548167448118e-05,-6.992863823347853e-05,-4.930595977356045e-05,0.00013042908669683024,0.0001750318174395634,-7.340871161820857e-05,-8.69071728827834e-05,-9.500439365769184e-05
Cond_BT/StudySeq17,0.0,-7.487663075627774e-06,-1.735982451964702e-05,-2.919057714412142e-05,-4.815225810113882e-05,-5.254870530904754e-05,0.0002807350705967687,0.0002538545170201181,-4.815760504779771e-05,-3.626831791946147e-05,0.00044676582369412317,0.0008129779752809404,-4.9618633662322136e-05,-7.623739914419713e-05,-9.660105029114835e-05
Cond_BT/StudySeq18,0.0,-2.5676877892954655e-06,-4.797283512527499e-06,-6.7771947044234525e-06,-6.2036325457740145e-06,4.082423524441707e-06,2.697509942425579e-05,0.00013675288420624413,-6.196067686246429e-06,-5.5083708681390695e-06,-1.6940452677022288e-05,0.00013496766471073299,-9.408868054564963e-06,-1.0743162942910734e-05,-1.4025810256776508e-05
Cond_BT/StudySeq19,0.0,-4.828468168257156e-06,-1.0236360189822306e-05,-1.532434904107012e-05,-1.730394620325369e-05,6.961654143831307e-06,0.00012490892875551923,0.0004347215486161658,-1.7315254013948963e-05,-2.327971020992399e-05,0.00011672817580605472,0.00022742389592761108,-2.2253432583975038e-05,-3.5459252047483796e-05,-4.515988024342666e-05
Cond_BT/StudySeq20,0.0,1.6142380839360128e-05,3.372878129283858e-05,5.294128017886633e-05,8.043022567159713e-05,8.159682169590499e-05,-0.00028315694891001145,-0.000388096286726234,8.042210606453115e-05,7.425920213410471e-05,-0.00038404783166268543,-0.0006045555890562303,8.31994822370735e-05,0.00011039569779956381,0.00013387322697224358
Cond_BT/StudySeq21,0.0,-1.1036154694487487e-05,-2.2529826982777008e-05,-3.665263750763577e-05,-5.5844453207747314e-05,4.0753298997714555e-05,7.694212344961758e-05,-5.04700388118113e-06,-5.588463345337248e-05,-0.00014226617155862491,-0.0004423486312637111,-0.00035541121104702055,-6.111880448506618e-05,-5.559191008733031e-05,-5.531416399777393e-05
Cond_BT/StudySeq22,0.0,-6.603582673778396e-06,-1.5367521570577967e-05,-2.535555830925033e-05,-4.051812804260504e-05,-4.4636333719530353e-05,-0.0004775504795493719,-0.0006302228479232242,-4.051094222677202e-05,-3.254377108023233e-05,-0.0003432960253104341,-0.0011811309550276955,-4.208713751209616e-05,-5.5671919672254925e-05,-6.892453975880453e-05
Cond_BT/StudySeq23,0.0,1.5974200464393177e-06,2.76266246488784e-06,5.651179843947446e-06,-1.0086599614935135e-06,3.3221944285807536e-06,0.0005129458333833381,0.001032004025930723,-1.0069232841104754e-06,2.3633076554061225e-06,0.0007000201078472877,0.0023234231685875604,4.676022843794821e-06,-6.406601133319187e-06,-2.4285799875211752e-05
Cond_BT/StudySeq24,0.0,-7.012383177206214e-06,-1.3485486560095086e-05,-2.3604857305457225e-05,-5.484182824722443e-05,-4.648614870539904e-06,0.00018222518934985727,-0.0006630575464173377,-5.4846952613335345e-05,-6.522783117671136e-06,0.00032836198744416365,0.00043418063141251087,-4.9690175220348376e-05,-5.092076240291235e-05,-5.637932964847836e-05
Cond_BT/StudySeq25,0.0,2.9325797670805377e-06,4.779248812493603e-06,7.0856860224540445e-06,3.531517638369648e-06,-8.246681993922883e-06,-0.00016853545362829027,5.0368608420010516e-05,3.5330858729689846e-06,1.481525798513097e-05,-1.3236038768543865e-05,-7.048130793686507e-05,6.396486474468873e-06,3.12986634718669e-06,1.0249685185095061e-05
Cond_BT/StudySeq26,0.0,-7.131542079487794e-06,-1.5294570333496677e-05,-2.3800392198969288e-05,-3.774015316476751e-05,-7.070846936227244e-05,-0.00022041831632513162,-0.00038865144339210044,-3.773696775606983e-05,-3.0320713025853795e-05,-0.00011183182398874428,-0.00034017357442579825,-3.985304551997822e-05,-5.4746867464203e-05,-6.73899135636909e-05
Cond_BT/StudySeq27,0.0,-3.104765779767794e-06,-5.627010866903962e-06,-6.790500394384256e-06,-6.637471147814308e-06,-3.679746905413268e-05,-0.00011973584555136905,9.565458152450024e-05,-6.648042176884142e-06,-3.2514441522201755e-05,-0.0001260026056188371,-0.00029502055461674294,-5.44734795322983e-06,-1.5166923844682766e-05,-2.5820717167092382e-05
Cond_BT/StudySeq28,0.0,-1.3399771427447583e-05,-2.922039753303755e-05,-4.7008505772229844e-05,-5.232258429660629e-05,-7.347647099403498e-05,0.00013239002855974617,0.00043198077154048156,-5.233428822716377e-05,-2.5864692212145393e-05,0.0005090345644018792,0.0006527461025396134,-6.503944333638305e-05,-8.673458059936855e-05,-0.0001040154638143044
Cond_BT/StudySeq29,0.0,-6.287564395687393e-07,-1.0948200078083633e-06,-2.6596389270526683e-06,-6.9491747312219246e-06,-1.266569428083304e-05,-6.548903061450818e-05,-6.352671619404354e-05,-6.956784661988499e-06,-9.71681493975554e-06,0.00020555917971361095,-0.0001568577646189758,-6.634841736757384e-06,3.1296799153063874e-06,8.285003413782165e-06
Cond_BT/StudySeq30,0.0,6.620371971408684e-06,1.3292740915380275e-05,2.1280537584202868e-05,2.125750711636513e-05,3.653532372402522e-05,-0.00019981094755222651,-0.0002010640243335274,2.1254892454721225e-05,2.9238083409326163e-06,-0.0005595980993449634,-0.0007685839838592248,2.590699022164268e-05,3.2254642652780756e-05,3.4141172216771324e-05
Cond_BT/StudySeq31,0.0,4.244452558160007e-06,8.807989780024926e-06,1.645951181159464e-05,3.17863539500284e-05,2.9211298890122093e-05,0.00016389965533997875,0.00033233727854755615,3.177784313347519e-05,6.5056080052764e-05,0.0006052407466907101,0.0007925635215904817,2.988660993952557e-05,2.2542679722514607e-05,9.798977257307799e-06
Cond_BT/StudySeq32,0.0,-1.9766420162781822e-05,-4.0522819773515986e-05,-6.351741709669137e-05,-7.652494157302915e-05,-9.773375846306935e-05,-0.0002498754408349842,-2.8576187378538062e-05,-7.653897985726583e-05,-4.9278201107203446e-05,-0.00015309081772238355,0.0004495452405201903,-8.851695585567597e-05,-9.930982495127313e-05,-0.00010793568403032109
Cond_BT/StudySeq33,0.0,-3.3342886370871404e-06,-8.23850354386466e-06,-1.344451000076286e-05,-2.9442187750265327e-05,-3.74972988647445e-05,-9.332308042825068e-05,-0.0002166060211563997,-2.944563758045008e-05,-2.8939032397368888e-05,-4.822644594020376e-05,-0.00019738154300917265,-2.6325736600524255e-05,-4.260348084094985e-05,-5.009053298084912e-05
Cond_BT/StudySeq34,0.0,-4.6779232096207646e-06,-8.378542150790622e-06,-1.2519889945190319e-05,-2.0696655259894592e-05,-3.5503324376552605e-05,-0.00025513695703354973,-0.0001739166623623582,-2.0714792345717485e-05,-2.624738731075872e-06,-0.0004148977271094002,-0.0005009996363400164,-2.1907732917916826e-05,-1.190184200977065e-05,-3.6364507245870724e-06
Cond_BT/StudySeq35,0.0,-3.5468878785740585e-06,-8.02357426978131e-06,-1.3400128571944395e-05,-2.4354405963499122e-05,-4.35207816368017e-05,-1.0482883584613866e-05,0.0001451999021749175,-2.435679522632141e-05,-9.323975211462098e-06,0.00011330652474500591,-7.631816046385429e-05,-2.3875532373898384e-05,-3.930388533862989e-05,-5.64364182121427e-05
