,Spine_RMS_Distance_Score,Spine1_RMS_Distance_Score,Spine2_RMS_Distance_Score,Spine3_RMS_Distance_Score,LeftShoulder_RMS_Distance_Score,LeftArm_RMS_Distance_Score,LeftForeArm_RMS_Distance_Score,LeftHand_RMS_Distance_Score,RightShoulder_RMS_Distance_Score,RightArm_RMS_Distance_Score,RightForeArm_RMS_Distance_Score,RightHand_RMS_Distance_Score,Neck_RMS_Distance_Score,Neck1_RMS_Distance_Score,Head_RMS_Distance_Score
Cond_BA/StudySeq11,0.4646787191946071,0.4652871202890619,0.4651438517025635,0.45976145548811265,0.4340226220244207,0.474490474728856,0.18620718454432245,0.26723478270437767,0.43407871791841746,0.5286332888975437,0.4840673112811177,0.6825465712751351,0.4398002947627686,0.4351192483698048,0.44158360545100994
Cond_BA/StudySeq12,0.4646787191946071,0.4532445931513809,0.440716764445844,0.4241928229979799,0.39605967899473643,0.4136951334593428,0.20094644155273061,0.2641215933904671,0.3961258132628609,0.4756924369830168,0.47452759058925187,0.6621787426764023,0.3963926783023098,0.3858684901107396,0.38712704706710827
Cond_BA/StudySeq13,0.4646787191946071,0.4528195863878992,0.43821217548119257,0.4201285606257788,0.39814570123966275,0.39223748159489874,0.17953140751039795,0.22821473101282969,0.3982176036414245,0.49419773124738114,0.4794744761548049,0.6643256642570061,0.3952617813753005,0.38711180766813624,0.39153561157319283
Cond_BA/StudySeq14,0.4646787191946071,0.4522913105291877,0.4392410236263091,0.42124062541878754,0.39423413054002393,0.38679112974486685,0.18055017986206592,0.20317197067296416,0.39432340246684755,0.46990769953780115,0.47813858952353994,0.6643575352381985,0.394989387852974,0.38630632528731534,0.3887825981108055
Cond_BA/StudySeq15,0.4646787191946071,0.4513157481284118,0.4347141278892721,0.41548369781381334,0.39500396676765426,0.41029997520142025,0.19905721733393061,0.25400707970954134,0.3950702498224068,0.46798762623054785,0.4776793319971237,0.6713608830249632,0.3905699416251048,0.3766663443756063,0.3732960449974217
Cond_BA/StudySeq16,0.4646787191946071,0.4589711587880879,0.45248885030783964,0.44136170307924905,0.4213461568469243,0.42934202924940784,0.19570279416917785,0.26547566040817916,0.42141037002488024,0.49145663650448557,0.4727571412723953,0.6579518801655897,0.4231472965481949,0.41706624384282837,0.42036943195992066
Cond_BA/StudySeq17,0.4646787191946071,0.45510802941785333,0.4441408875210943,0.4287668019776332,0.40352731055955854,0.4040173774797146,0.1793936903471595,0.24041542153951526,0.4035938020173436,0.49624062060517515,0.485539247344651,0.6738061165619645,0.4031989841880625,0.3947239735339099,0.39867460177364406
Cond_BA/StudySeq18,0.4646787191946071,0.46242227780611556,0.4586623359005603,0.44915324593628514,0.42727785210494834,0.43264673712681523,0.19056358440635315,0.24643293386364024,0.4273446526129079,0.5088463566234018,0.480217818380158,0.674143310347201,0.42922909786814967,0.423796776755825,0.42764948477553105
Cond_BA/StudySeq19,0.4646787191946071,0.45730057442941313,0.4483118764573602,0.4343132976171172,0.4112054309048736,0.4161495817092333,0.19056923392348277,0.24876553507529706,0.4112678674781108,0.48608319016264667,0.4846351743840174,0.6742099534671439,0.4120091356071764,0.4046507812681912,0.4070653458260931
Cond_BA/StudySeq20,0.4646787191946071,0.4561859143635149,0.4456914145883785,0.43128988050813916,0.4089292062155136,0.4245984259202761,0.1951683041644345,0.24800028772809518,0.4089904437740844,0.4862747282230874,0.4771802825829471,0.6678446472168982,0.4098026300333302,0.39863956154324953,0.39786017236114274
Cond_BA/StudySeq21,0.4646787191946071,0.44504023971599993,0.42614181761351794,0.3973870795864905,0.3616686243134641,0.3415333648923126,0.2028434613694607,0.33263785999139134,0.36176412724870266,0.4193283593775407,0.46939488076386643,0.6683922768526921,0.35811479372357297,0.3563709405797406,0.36485299415208255
Cond_BA/StudySeq22,0.4646787191946071,0.4557305454749216,0.44482850584453454,0.4282632266377398,0.39869070413787266,0.39561131165360436,0.17066703501591884,0.3005630302803377,0.39876081476631625,0.4376258311388308,0.4659672101234785,0.6453844257852537,0.3994284514504162,0.3920228783633551,0.3946474647724809
Cond_BA/StudySeq23,0.4646787191946071,0.4572316241818005,0.4480592452407241,0.4347007187531572,0.4123166199189167,0.411519439656677,0.19268474985660447,0.27093515181096334,0.4123891759585804,0.5040488386808836,0.4824149500887555,0.6709062883335014,0.4136312862842037,0.4061572573011653,0.4095284251897694
Cond_BA/StudySeq24,0.4646787191946071,0.45922299238753,0.4512060034870029,0.43450513635458377,0.4066261353078885,0.4348744482176119,0.20850541880551254,0.28409636806555877,0.4066932274509519,0.4816725359684163,0.4816958126508571,0.6766783437600464,0.40964814517444215,0.40690909423759486,0.41590029196534867
Cond_BA/StudySeq25,0.4646787191946071,0.463169689636908,0.4597002632967954,0.45326133549219566,0.43936638007007767,0.45232782297790247,0.2113403876794207,0.2628780101220004,0.43943485834474844,0.5322010604256584,0.48433980097037627,0.6593357665781896,0.4404202753071216,0.42882509394690754,0.4269938840770629
Cond_BA/StudySeq26,0.4646787191946071,0.4576070417904909,0.44974413090739435,0.4371521250436746,0.41355097162782284,0.4214965982288609,0.19463246023256983,0.23421728772474426,0.41361967353197265,0.4881326808931824,0.4760718617170051,0.6662274001482118,0.41637887775959104,0.41153162347594247,0.4155344453580168
Cond_BA/StudySeq27,0.4646787191946071,0.4587553812484727,0.45119201434380596,0.43921509564613026,0.41738689695665804,0.42762432326127703,0.2016787843034347,0.2598447453626005,0.4174540622369958,0.4961814975673646,0.4885390812854107,0.6645183897440324,0.41984521447630135,0.41412526578262143,0.4186449699978992
Cond_BA/StudySeq28,0.4646787191946071,0.4600482476257625,0.4533812222814978,0.4412856898965441,0.4156986347881029,0.4233064959633049,0.18522468825963523,0.21578588252769582,0.41575639429696504,0.47406904449030923,0.48497345479090614,0.671985734350679,0.41795630860829747,0.40926221458883383,0.4118710367003285
Cond_BA/StudySeq29,0.4646787191946071,0.4578990827715417,0.4500846920486354,0.439757174691402,0.4225791041020158,0.44530590708277995,0.1934234295883407,0.24539086305929753,0.4226442406577666,0.49273037458426433,0.46843506748581293,0.6678132841611382,0.4242200115002814,0.41882471870849325,0.4245853501611647
Cond_BA/StudySeq30,0.4646787191946071,0.4516141504487199,0.43758389025748406,0.4196721087158093,0.3941310859599859,0.39147480233258036,0.185447977534545,0.2375943815586955,0.3942059714035124,0.46914699153129086,0.473857664073885,0.6606094728234504,0.39150171144088314,0.381605883174456,0.38234782160290764
Cond_BA/StudySeq31,0.4646787191946071,0.4583707792506331,0.4512683829272706,0.43790780551447317,0.4121450808556141,0.41543890906406294,0.18480278252922053,0.24328649365296648,0.4122054644516424,0.48876960001074804,0.48096074507454023,0.6678948266176311,0.41502417779958967,0.41151722081286507,0.4184709224040874
Cond_BA/StudySeq32,0.4646787191946071,0.4573871247528049,0.44921138775817626,0.4350262038088165,0.40804096469708373,0.39736671214525754,0.1820727583584949,0.1766739934558767,0.40812294756628625,0.48037677333662926,0.47605736861184533,0.6653522315148608,0.41073605608225827,0.40746647221874593,0.41380617404464193
Cond_BA/StudySeq33,0.4646787191946071,0.47231247462055237,0.4798567116029982,0.481352406062196,0.4676788478762894,0.4591268565069914,0.213039185907137,0.27831519766122276,0.4677550708814208,0.5406201699379796,0.4929120811036171,0.679417127319473,0.474163982442104,0.4751506952806936,0.48071351983098504
Cond_BA/StudySeq34,0.4646787191946071,0.4565759562128791,0.4474605740795023,0.4335028840411798,0.41170575200050197,0.4191792926336574,0.19531518421474955,0.26245784002021255,0.41177490299652486,0.49552028553942173,0.48165322139972794,0.6682186229499599,0.4112693919326287,0.4065175321560497,0.4127999456694129
Cond_BA/StudySeq35,0.4646787191946071,0.45864073966868346,0.44989069730521913,0.43683935356373177,0.41294402360730725,0.4328631802133049,0.18522418485960498,0.229111967033575,0.4130024267926656,0.4977713295082127,0.48055586806967665,0.6580096255655895,0.4131887664844722,0.40166173162650703,0.4008781936661223
Cond_BA/StudySeq36,0.4646787191946071,0.45704734452177903,0.4473068713938821,0.4324365936932178,0.4072599770469319,0.4426326587455313,0.2028777814624925,0.25780381800939944,0.4073069506861546,0.4829705291404507,0.47306563079463776,0.6549855444548546,0.40602621667536365,0.3973122237405786,0.40129539337581654
Cond_BA/StudySeq37,0.4646787191946071,0.4575693985029558,0.44899868363052114,0.4352799630836197,0.40951247797373996,0.4064759275180324,0.17748480639676276,0.22967630056459729,0.4095789474155192,0.48437999315937125,0.4807092305923266,0.6832403139577437,0.4123307231069628,0.404454581118523,0.40639087716169997
Cond_BA/StudySeq38,0.4646787191946071,0.45776412951807127,0.44969153758134417,0.43819790716757656,0.4153934105731056,0.41330629365641597,0.18477917589818654,0.23952545078446608,0.4154745076448158,0.5211341768064836,0.4767455802438275,0.6498761731666726,0.4174532999623095,0.40634131643341687,0.4058079358507066
Cond_BA/StudySeq39,0.4646787191946071,0.45350657284034135,0.4406891722891094,0.4230256832484354,0.40028281770224444,0.4025700924097584,0.1836788530194684,0.22219047087588076,0.4003552795920267,0.4876925070109748,0.49519915771723333,0.6755376176507404,0.3988375534820491,0.3913887438135826,0.39682186348078885
Cond_BA/StudySeq40,0.4646787191946071,0.4559489688387874,0.4462329826342269,0.43105106533095583,0.40782325101494205,0.41464708773963466,0.19761456686161438,0.25763879344078844,0.40788876314189026,0.48506784227481403,0.4845704062920369,0.6784747555403203,0.40852642934522915,0.40352918745998795,0.4103554230016421
Cond_BT/StudySeq1,0.4646787191946071,0.4651486130561319,0.46417933763682145,0.4579934149552624,0.44360389129541045,0.43355556003011897,0.19863306017087137,0.2510293681176711,0.44367067455433207,0.5432449627200534,0.4884371951545714,0.6692125894255532,0.44565374357049453,0.4432212824972861,0.44876874791620636
Cond_BT/StudySeq2,0.4646787191946071,0.4630858184611843,0.46044844093979365,0.451567572923906,0.4358043372257333,0.44655105001161594,0.19709874863327034,0.2519875067527387,0.4358753907032706,0.523094626819336,0.47399924289157547,0.6592923294836397,0.43673366941194686,0.4367628320694022,0.4434061094913213
Cond_BT/StudySeq3,0.4646787191946071,0.4604787537658363,0.4546315031975368,0.44532316347892714,0.42264501003424554,0.4401650370468104,0.23316315402513213,0.49169377069409403,0.42270994110498267,0.4771873304685893,0.486974914854274,0.6767461895979087,0.4267271181304877,0.41284787837881604,0.41439214071990416
Cond_BT/StudySeq4,0.4646787191946071,0.44815154223425274,0.4303344712810679,0.4068746364537545,0.37635656244163007,0.3695963745257606,0.18597495826819185,0.2406516145222463,0.3764376399425352,0.4646228913336844,0.4757740517039957,0.6642601493606691,0.3738609868540319,0.36847341375109655,0.3742376292748574
Cond_BT/StudySeq5,0.4646787191946071,0.45514772702245965,0.44276473038960174,0.4252474262953355,0.3985287344218184,0.3890504699245975,0.1829620995781693,0.2295502105144472,0.39860822835046794,0.4894948107657413,0.47970374525030823,0.6629249689938626,0.39782769081427427,0.3846354981082302,0.38122783543935623
Cond_BT/StudySeq6,0.4646787191946071,0.4627725454981031,0.4593435155078841,0.45097336294468854,0.43031961117059997,0.4409194023045987,0.20726595398268488,0.262023708927203,0.4303879271796793,0.5147469493754436,0.48341744499727046,0.6672560412389198,0.43454099257242934,0.43044414777724904,0.4360265964819374
Cond_BT/StudySeq7,0.4646787191946071,0.4564728898199696,0.44671050029788245,0.4334760216278802,0.4116112873305266,0.40943207607758303,0.18164301177896772,0.22781289981298927,0.41167620849870556,0.48732227626617053,0.4818495603186587,0.6732549637395687,0.41377051124359765,0.40162586637290315,0.3989906762451249
Cond_BT/StudySeq8,0.4646787191946071,0.45622318567748454,0.44494442411020213,0.4288323119175899,0.40536836557925604,0.40908308438828006,0.18711841268736507,0.24928358532951153,0.4054514466841763,0.5048915276181354,0.48904689655190375,0.6772588477111138,0.4041985528526461,0.38981026297925114,0.38571779930951133
Cond_BT/StudySeq9,0.4646787191946071,0.4589183469732867,0.4513295746020096,0.43999100942122554,0.41631546037764044,0.4291474225079725,0.20817823654343046,0.24370168254295158,0.4163749089683456,0.4783116813251425,0.4896886737532983,0.676560024885272,0.4198308719316125,0.4064776345659956,0.40446529932384756
Cond_BT/StudySeq10,0.4646787191946071,0.4497787423447145,0.43303041834133604,0.41288258359711816,0.38793085159410323,0.40711832475943677,0.18165300929563577,0.24768574380343086,0.3879899711951937,0.46648282532592433,0.4795294852876427,0.6662925182895441,0.3868833929174034,0.3760874857100613,0.37926744562845915
Cond_BT/StudySeq11,0.4646787191946071,0.4685426203389888,0.4710907791323717,0.4697137775309474,0.4664731642622073,0.486786156866409,0.21299839727527264,0.31743281169787246,0.4665319266804189,0.5916222888113029,0.5093461329397475,0.7108657372040194,0.46899688858044614,0.47180404129987424,0.49142803437422333
Cond_BT/StudySeq12,0.4646787191946071,0.4597625670031768,0.4538807568692408,0.443318271629842,0.4209043782265546,0.4143009607996536,0.1874187350691008,0.23164215261428314,0.42096827914270274,0.5170251831075734,0.48414390122180184,0.6711435576382414,0.42382514990009296,0.4174049682398237,0.4200756080023706
Cond_BT/StudySeq13,0.4646787191946071,0.4543161781965524,0.4419480204326666,0.4249999904293777,0.39396373683414326,0.4148216125065031,0.17928583497085013,0.22217241982574396,0.3940275968686189,0.47894622293186295,0.47906043142556703,0.6630812390515285,0.3958933174642323,0.3864721483425104,0.3880377784924665
Cond_BT/StudySeq14,0.4646787191946071,0.4545345557544916,0.44298396438924464,0.42737411604013903,0.4035773640676143,0.40359479998387116,0.1837069491551208,0.23806549726906964,0.40364968285608144,0.46790440988253473,0.47616415293134595,0.6613059323065476,0.40255327099887556,0.39434972387747674,0.3964466647797503
Cond_BT/StudySeq15,0.4646787191946071,0.44994767711085126,0.4331641421693327,0.4107009009015616,0.373146539563392,0.35330953632372886,0.15276149786129237,0.19645063832524554,0.373216818950738,0.4690845812912343,0.4803766956513609,0.6577214609752212,0.3761839292781289,0.3647972166900883,0.3645305701958617
Cond_BT/StudySeq16,0.4646787191946071,0.4505826340653502,0.43480775488086837,0.4142410899008059,0.38393679705758305,0.3768050364649092,0.18459921093939705,0.24652993576676974,0.38401341126116956,0.46934590743100124,0.484352646940004,0.6706950757057468,0.38393982029376994,0.3752182457359891,0.3791191068908891
Cond_BT/StudySeq17,0.4646787191946071,0.4539099071866076,0.440558509392199,0.4220699083485911,0.392571128305027,0.39938412612360696,0.20583776940900358,0.25854057942080466,0.39263875768414797,0.4753374119762767,0.49350634446235153,0.6810313873679215,0.39334592985462913,0.37901246852799575,0.37860091300145265
Cond_BT/StudySeq18,0.4646787191946071,0.4562829244416301,0.44652818121092147,0.432144770471206,0.4091927927719384,0.4195522669016907,0.19296900354515617,0.25453469509080645,0.40926326939644375,0.48947327831106846,0.48008827916457397,0.6700459369594811,0.4092440476087768,0.40230253351234596,0.4054006543534348
Cond_BT/StudySeq19,0.4646787191946071,0.45519249806001877,0.44394355261214385,0.428302806782142,0.40479442008035665,0.4205776522270504,0.1979354587113937,0.2647277895413971,0.40485801985223935,0.4813063826689351,0.4839561896860497,0.671543957457326,0.40416556987326085,0.39351337350694704,0.39529611184735886
Cond_BT/StudySeq20,0.4646787191946071,0.46530722092982507,0.4648356210214289,0.45898834940181626,0.4435204710617208,0.44715760210959526,0.17724147686532415,0.23658033340575005,0.44358004934685874,0.5261308105210267,0.4694654538254944,0.6580638241457202,0.445859492531186,0.44538009426366854,0.45340119231487525
Cond_BT/StudySeq21,0.4646787191946071,0.4521983880527109,0.43810174383900535,0.4187156966620997,0.38952318372082806,0.43261192850891583,0.1955029490296411,0.2496839177272852,0.38957742861217204,0.42662564116867324,0.46777842913805395,0.662100581649983,0.38879899785516664,0.3863541036039488,0.39200054554784985
Cond_BT/StudySeq22,0.4646787191946071,0.45433631950096287,0.44150524419391424,0.42379375730815394,0.3955960652761379,0.40220197255176304,0.16738332303717796,0.22829751980128887,0.39566824715525106,0.47704904354017924,0.47064467098622836,0.6487218716844352,0.39632372917405867,0.38632565181123624,0.3875833067975044
Cond_BT/StudySeq23,0.4646787191946071,0.4582918517609777,0.4501206388535962,0.4377313507350254,0.41125124141161423,0.4192815252134223,0.21761372415694244,0.28515999410561405,0.41131912810216287,0.49309074212703763,0.5008346526929464,0.7055043496622297,0.41481292498649636,0.4038446357218234,0.4020707812833277
Cond_BT/StudySeq24,0.4646787191946071,0.4541391456145023,0.4423995800896189,0.4245807010583261,0.3899204624268483,0.41644286726378843,0.20084210129324667,0.22717429033798286,0.3899885417020044,0.4890071007866457,0.4900801445438547,0.6748939299118307,0.3933176437878833,0.38801518615764463,0.3916548467170138
Cond_BT/StudySeq25,0.4646787191946071,0.45893583000698523,0.4510789130341541,0.43837616425218984,0.4130502350064225,0.41516148146470355,0.18305420287931706,0.25157960891126246,0.41311780946970855,0.49881308960620496,0.4801954721663658,0.6667171535098797,0.41549316106792494,0.4072358493647998,0.41327925087658846
Cond_BT/StudySeq26,0.4646787191946071,0.454081672534914,0.44153991034496587,0.4244928077161412,0.3966968061396492,0.3929168582893547,0.18042310070308815,0.23656134226672793,0.3967672529109375,0.478070659457097,0.4773424491395405,0.6623474691955477,0.3972070433895844,0.3866546048197611,0.38808136874784094
Cond_BT/StudySeq27,0.4646787191946071,0.4560238793723948,0.4461338979204759,0.43213878953583573,0.4090208891736574,0.40499364083330003,0.1855289459512356,0.25312877919752425,0.40908420409794133,0.47706252206507027,0.47693239544192584,0.6630790602232514,0.41081035151790224,0.4007294228868422,0.40157262485772166
Cond_BT/StudySeq28,0.4646787191946071,0.4510583613320166,0.4349224101005181,0.4140607122925404,0.39091868411118463,0.39193108513361385,0.19831484290402204,0.26463403136163755,0.39098402044619485,0.48011844304081164,0.49530818772262764,0.6784352332026978,0.38724885755497807,0.3752796203809911,0.3761945698335187
Cond_BT/StudySeq29,0.4646787191946071,0.4572181156329329,0.4482875778195729,0.43399562037531114,0.40889738018360244,0.41358773106031854,0.18827992971379026,0.2476834079346571,0.40896188510339465,0.4875392696869782,0.48652665351549484,0.6653176404544808,0.4103408407978696,0.40723578306872765,0.4126416146639874
Cond_BT/StudySeq30,0.4646787191946071,0.4607145370175913,0.45512449217747525,0.4447567796153716,0.4200739561783683,0.43110977375991966,0.1814681489137383,0.24297844751500344,0.4201389149774237,0.49334832263450534,0.4643856326653473,0.6554061568970185,0.4232072146399127,0.41759275971531135,0.4210332177157602
Cond_BT/StudySeq31,0.4646787191946071,0.45956857643119475,0.4529933554550923,0.44258971848217227,0.4242458916583919,0.42850145626819786,0.1999127702982381,0.2612253657642834,0.4243079451847666,0.5219014760755695,0.49809206385668325,0.6807006225327329,0.42478067476670894,0.41413913904743554,0.41313297390682174
Cond_BT/StudySeq32,0.4646787191946071,0.44798758019464263,0.42955154193825307,0.4066399222428495,0.38132877605982146,0.383292295855576,0.17892926053362426,0.24887901701663906,0.38139449621046356,0.46935866404584853,0.47614855571982867,0.6751428747269258,0.3779663299658546,0.3708078030862626,0.374922264869121
Cond_BT/StudySeq33,0.4646787191946071,0.45591317521858454,0.4448929265095474,0.4291477983488882,0.39998478029975254,0.40474440924579946,0.1868683994852807,0.24244677737485618,0.4000521496111571,0.4787056167490925,0.47918297008875893,0.6646610546313334,0.40255546427311034,0.3909728514318209,0.3936958716542409
Cond_BT/StudySeq34,0.4646787191946071,0.4552651093565619,0.4448263806949049,0.42956341699104367,0.40345009780932284,0.40545452679093974,0.1786624366538164,0.2439071210894697,0.40351117537592923,0.49079846389673365,0.4685727639210724,0.6597416876904588,0.40430225244067935,0.4018905016706395,0.4087725143463278
Cond_BT/StudySeq35,0.4646787191946071,0.455810633713985,0.4449950600850547,0.42916774789364587,0.402000755808387,0.40259925602311863,0.19106942099537166,0.2548236558516671,0.402068270197715,0.4877198008784295,0.48385717886885166,0.6666225820070913,0.40352422483979944,0.3921462034415294,0.3916363186601807
Cond_BT/StudySeq36,0.4646787191946071,0.4577937037718742,0.44927986984778434,0.4354990660374157,0.4103430931772604,0.42028677455228663,0.19751390906034919,0.2505665597870074,0.41040617287063086,0.49054750934677493,0.4830157351276123,0.6690986974442182,0.4125634350291493,0.40726529252768073,0.41098796743968125
Cond_BT/StudySeq37,0.4646787191946071,0.4581459568061159,0.4497743663714039,0.436518659839151,0.4132079984475073,0.4177956052153358,0.18295015698299083,0.24951066120549503,0.41327567739776255,0.4900559833928849,0.4761199378936143,0.6648349914681808,0.4141452681592057,0.40680685098037783,0.4102409871818056
Cond_BT/StudySeq38,0.4646787191946071,0.45667777398412807,0.4480643805982212,0.43474204290451485,0.40979221264790455,0.4194199456089331,0.19355220953902974,0.24884259591740535,0.40986549721789983,0.48761559374391017,0.4586952576080589,0.6664145030218769,0.41429617510650457,0.41647516156754943,0.43019279749587475
Cond_BT/StudySeq39,0.4646787191946071,0.4585513109932018,0.45112163283094764,0.4390735980827552,0.41415491847942193,0.4202098531159018,0.175000876171357,0.19246883009463744,0.41422623197535563,0.4877001364723298,0.46745358566673584,0.6436045669114836,0.41689170083442084,0.40820592967224845,0.4073731095340048
Cond_BT/StudySeq40,0.4646787191946071,0.4567576357077793,0.44812873693676036,0.43463967282982635,0.4164490138824569,0.43450080581110956,0.2058881981322238,0.25960591294790386,0.4165196817037342,0.49476326768987966,0.4810853020773056,0.6685348891399078,0.41502772538273736,0.41473629374266774,0.42493911437622195
Cond_N/StudySeq1,0.5320575147005051,0.5466424792705709,0.5662116317680826,0.5705007511415315,0.5779841802102377,0.33807827745190683,0.13715578124311467,0.21119717300729432,0.5782215085511688,0.827395245590208,0.5102618656825245,1.01,0.5743781097938815,0.5789613477800406,0.5862603666964992
Cond_N/StudySeq2,0.8698180673673406,0.8835139782337419,0.8448739981937446,0.7687837641563919,0.6624847313001423,0.42412084175579146,0.21824522341187572,0.22859703693925465,0.6626689900214509,0.780287157058752,0.48093018834961654,0.637866240980993,0.6299379146094519,0.5758457054946747,0.5333725894350677
Cond_N/StudySeq3,0.2773088739005178,0.2520564601979612,0.2405496924614907,0.23261662956169146,0.26338462829685727,0.3542970550225931,0.1861620067972652,0.2872887246491575,0.26330629449405113,0.08988495221252743,0.5215868552198221,0.6666185926235154,0.22951348416465583,0.24296068617603195,0.27510634494089126
Cond_N/StudySeq4,0.2589985881483012,0.26372940054077115,0.2748032591648562,0.28681734314541474,0.2867848253892156,0.33469095105481006,0.16832316309425097,0.18475515071804802,0.2868373018048594,0.3795671836741867,0.4574912855784077,0.6296283066128271,0.2951042088322214,0.27706290413439394,0.2586295004292199
Cond_N/StudySeq5,0.552070850042504,0.5636111895979199,0.5685474982150627,0.5624833781266859,0.5256498032335125,0.5540180264461918,0.23555127176672852,0.28621620300502265,0.5257135682425601,0.6867987776105284,0.49913890505954744,0.6744058913296143,0.53559930612723,0.5170023631815439,0.5065164548126689
Cond_N/StudySeq6,0.4156549794071818,0.37500079672271364,0.34022768908165857,0.3158163410997313,0.28326532517042446,0.3248152031033244,0.17519591840278806,0.24768693786023227,0.28331254649764886,0.32897795235445676,0.4876967861225792,0.6767066187860036,0.2939564044402999,0.28958977654300966,0.30116281126976796
Cond_N/StudySeq7,0.44555661423767295,0.4022283189467909,0.3530886977430505,0.297064590122571,0.2638036835687999,0.11856823169496154,0.06259738898163968,0.05723500094781947,0.26405117910843895,0.29464933529258386,0.39893522144587285,0.5706976695262809,0.2340293042495724,0.18534575624538568,0.16002895448594387
Cond_N/StudySeq8,0.5018127014022102,0.5055996838760224,0.46520009307398524,0.3886444918546518,0.37768868162693364,0.5250875803788306,0.15382879708222655,0.22964565947898638,0.37768281169035717,0.6176920784001059,0.5065605319787148,0.6629712578747001,0.3784243683820914,0.41406294758571177,0.4364162597311059
Cond_N/StudySeq9,0.304721374421065,0.3028463748527478,0.3093074107176176,0.3194006337563169,0.32547228457564115,0.30358411372922556,0.2003226943285365,0.2763126757788166,0.325517774744698,0.32045962109854226,0.47983265254830865,0.6764108025311774,0.31996977272434723,0.31473310805818555,0.3069662422583905
Cond_N/StudySeq10,0.3713934113463314,0.36719493028584216,0.367689849541653,0.3715070955252966,0.37431400753434674,0.34762872698280295,0.1796253825317444,0.24538933980000432,0.3744185787163422,0.5158387662095395,0.46444316890388565,0.6605428435186713,0.3757103876462938,0.364947525025141,0.3735214434344374
Cond_N/StudySeq11,0.5279458624078264,0.5208363423606106,0.4996266985361922,0.4692224341419264,0.40265643153475367,0.4798675089441134,0.17666512455700498,0.2933023334661901,0.40265483595146456,0.5958740558870965,0.512111548906252,0.6869746086368445,0.4179585997212904,0.39633052434561605,0.402149806293288
