,Spine_RMS_Distance_Score,Spine1_RMS_Distance_Score,Spine2_RMS_Distance_Score,Spine3_RMS_Distance_Score,LeftShoulder_RMS_Distance_Score,LeftArm_RMS_Distance_Score,LeftForeArm_RMS_Distance_Score,LeftHand_RMS_Distance_Score,RightShoulder_RMS_Distance_Score,RightArm_RMS_Distance_Score,RightForeArm_RMS_Distance_Score,RightHand_RMS_Distance_Score,Neck_RMS_Distance_Score,Neck1_RMS_Distance_Score,Head_RMS_Distance_Score
Cond_BA/StudySeq14,0.0,0.017328432676324654,0.017371095957201304,0.032494832063433524,0.04701889395994692,0.04713163079801643,0.06590894420911171,0.08167386737439251,0.08179639408191229,0.10461127114654274,0.1282958004562859,0.1309567081279998,0.15160694846114064,0.15222389288478536,0.22226476014653163
Cond_BA/StudySeq15,0.0,0.040583406652093416,0.04067020605795912,0.05686036199398269,0.0946138993343495,0.0948238369488864,0.11553933462686197,0.15412606613140456,0.1543641476783256,0.17943427335863843,0.225641747997534,0.2292898699946287,0.25174900198340755,0.26245480323600096,0.38754426060383085
Cond_BA/StudySeq16,0.0,0.014738044004149489,0.014765081555131373,0.025376861308385484,0.038338717198475494,0.03842781728727872,0.05159278806574804,0.06506586872327633,0.0651756836150556,0.08110624289469706,0.09922588981326691,0.10142466994236861,0.1161017948940198,0.11973989159852683,0.17558427326423431
Cond_BA/StudySeq17,0.0,0.02701496244957236,0.02703768178532864,0.036076777378109666,0.06056431445837898,0.060633259368000625,0.07245898811311054,0.09733231457043216,0.09741048763612793,0.11284314132255142,0.14145545028526654,0.1433923894025342,0.15825559844769566,0.16223305841325147,0.20804432972144135
Cond_BA/StudySeq18,0.0,0.01768351178887431,0.017710937252001808,0.02710256870475906,0.04351360999712382,0.04358616089284352,0.055432997763036305,0.07289223721129452,0.07298341493261924,0.08793268317528709,0.1075106781752831,0.10940558074230869,0.1239350594482592,0.12857336305419914,0.1835390372528238
Cond_BA/StudySeq19,0.0,0.009983172253190517,0.010004548679736972,0.01819073542285845,0.0269605723941209,0.02703216535407382,0.03745257704956855,0.04702404988889586,0.0471188709947137,0.060112739535925205,0.07273358960909469,0.07458327351075315,0.08753525990898871,0.08601361877511093,0.11602949294634103
Cond_BA/StudySeq20,0.0,0.016203362738031326,0.016244071160963807,0.029648596435192593,0.043682773818262355,0.04377586796152054,0.06054180732613672,0.07589992483916769,0.076013909791295,0.0981191601017012,0.11533599474691864,0.11793134737462423,0.13944673203958308,0.13985242709758652,0.18532265866697284
Cond_BA/StudySeq21,0.0,0.11507939683225055,0.11595585849647823,0.1482404222694535,0.25073097347766526,0.25215039549790064,0.29431942721948817,0.3981393136527392,0.4000995977377749,0.4588753727391194,0.5480794161621796,0.5643026511831559,0.6222175725131307,0.6642220039587756,0.9707776328380442
Cond_BA/StudySeq22,0.0,0.06340315049257401,0.06367882895609937,0.0900267606266597,0.14846071077449452,0.14883984371435816,0.18355600009950265,0.24503247761421704,0.2454249141907816,0.29134590754043665,0.35499334491521467,0.36190876417843515,0.4059394226413038,0.4566057462647815,0.6111215321891075
Cond_BA/StudySeq23,0.0,0.04199932933760721,0.042119082323373296,0.04784071268396139,0.08674112821290678,0.0869231100833629,0.0951832156933765,0.13469367803826876,0.13488777801594698,0.14565888126856621,0.18838712801874297,0.19074609275813884,0.20189190732977455,0.23060729184995984,0.29577295499238726
Cond_BA/StudySeq24,0.0,0.04887897382981773,0.0495701086105683,0.06993100022870835,0.11372791448248663,0.11462178182827609,0.1449749023204764,0.19032232703202226,0.19121900650078957,0.226204594525675,0.2737489760532587,0.28163186469216883,0.3133292047853994,0.3538428560042344,0.44550985023121054
Cond_BA/StudySeq25,0.0,0.05745332567513061,0.05812416624583741,0.07778367876082576,0.12764561196975632,0.12858516949270135,0.15380942070566486,0.20490602030307997,0.20612964450170038,0.23928384621780208,0.28087254618775914,0.2892714899564862,0.31990412897886317,0.35976080138095357,0.5089073283703448
Cond_BA/StudySeq26,0.0,0.02105959752529102,0.021109686965844844,0.03233503225507512,0.05190761233061654,0.052035229093639286,0.06650225378612559,0.0881745170681136,0.08835512386578646,0.10718314897395781,0.13654136520218563,0.13895308663771355,0.15659136672541726,0.154338038214901,0.23603592344786362
Cond_BA/StudySeq27,0.0,0.015873362371180377,0.01590001284488133,0.02520215141321863,0.03941481331373639,0.03949281654955829,0.052038013992916486,0.0670783435308313,0.06718226285626965,0.08295776456052453,0.10583707150703295,0.1078075008120879,0.12331034202532332,0.1217343515860778,0.16125842360305467
Cond_BA/StudySeq28,0.0,0.01978772487081185,0.02014845710379211,0.0458090316141745,0.06007145261086247,0.060561484451967934,0.09152547175243014,0.10614521295596123,0.10675544445276523,0.14744894079389487,0.1679865498146044,0.17503122057510806,0.21116136217459652,0.205737533723134,0.3280743553050876
Cond_BA/StudySeq29,0.0,0.019679877782869063,0.020422333123400804,0.04460306412266672,0.05967199460407666,0.06068401544080551,0.09166444358343899,0.10738543139436278,0.10877552968093188,0.15015747990659098,0.1675873342534473,0.17739042649835932,0.21232766867852354,0.2101563063873682,0.3052092705395726
Cond_BA/StudySeq30,0.0,0.04434698501399971,0.04457578686574811,0.06375166737709659,0.10240704439987548,0.10278308800377978,0.1260455251580627,0.16597055732326133,0.16646481219736306,0.19974532636093975,0.23799523875431605,0.2444671496504806,0.27787961502921465,0.2928419085628018,0.38130801307110435
Cond_BA/StudySeq31,0.0,0.0812465928174962,0.08130546147931508,0.08724517905677917,0.1643582556771247,0.16444590350828828,0.172410219323328,0.25158996796543853,0.2516821090721937,0.2631978575931192,0.3477734709381094,0.3492497524476368,0.3601586451368834,0.4060607167966321,0.5440541060936549
Cond_BA/StudySeq32,0.0,0.06725706069600901,0.06754585689171114,0.08858151346600668,0.150907943535527,0.1513347348910689,0.18023467942329635,0.24511903173931143,0.24559197001531308,0.2828146599363335,0.34410685704963573,0.3500597865895431,0.38531544238407095,0.4387937270614853,0.5997811588793521
Cond_BA/StudySeq33,0.0,0.05126005344673764,0.0514480006021938,0.06716228536838903,0.11220777776804,0.11252311222849354,0.1336955349603883,0.1795736539636819,0.1799013383085441,0.20863923334537915,0.2613198916460911,0.26643916152455405,0.2948674322855446,0.3254545185476946,0.43823421603689416
Cond_BA/StudySeq34,0.0,0.011517197318480332,0.011543175648655778,0.016384574823956503,0.02716769460941468,0.027257963611208556,0.0341842776802914,0.045204133959160696,0.04532739697234801,0.05453408015680857,0.06888546233178248,0.07040300037404161,0.0793567179415328,0.08014987869483413,0.10608714252376861
Cond_BA/StudySeq35,0.0,0.019053977755568094,0.019085657606531657,0.02949167569185596,0.0469310741366428,0.04702657521120554,0.05943646862663462,0.07805709524567933,0.0781816914197289,0.09432070900237924,0.11283652656332697,0.1151517500904991,0.13100800272378094,0.13536531450961772,0.19319871500825933
Cond_BA/StudySeq36,0.0,0.01515415038408044,0.015176971019128781,0.021836935842183092,0.035946383775822224,0.03600616973745325,0.04490155705945247,0.05993232509424286,0.06001617601517502,0.07133334123385936,0.09781471633852538,0.09941529833384898,0.11117407966363432,0.10941607294342255,0.16754127030526939
Cond_BA/StudySeq37,0.0,0.018846793795289744,0.0188731049703838,0.02315288547933859,0.04235816696858264,0.04244110630527627,0.04858673618920648,0.06917486750125432,0.06929357888504424,0.07668765837586537,0.1002189430847589,0.10137404779050548,0.10821179834197944,0.11104763643315863,0.1521590353172007
Cond_BA/StudySeq38,0.0,0.024216848891777068,0.024261460859604535,0.035486928983579656,0.05834428453332524,0.05845748548987264,0.07354082676040763,0.09776085591236792,0.09790070009392773,0.11675149579940992,0.14152241624547704,0.14406632779677955,0.16170500990292822,0.16555349597299754,0.19466721341594867
Cond_BA/StudySeq39,0.0,0.018175308431822707,0.01821022375268619,0.025953106975171985,0.04328317637461813,0.043351942035930645,0.0540593108192064,0.07278357146900416,0.07289028285509003,0.08699341154725568,0.11051013218055585,0.11216882634421778,0.12602814626958025,0.1279020519669672,0.17947556963908579
Cond_BA/StudySeq40,0.0,0.0163370318355494,0.01636535866916832,0.02335127405755687,0.03900157674688612,0.039076831834749415,0.048899106443456845,0.06574486082585315,0.06586295384847067,0.07811663449026321,0.10128820850395182,0.1030406001300619,0.11497680973709727,0.11247552625800072,0.1560852756474902
Cond_BA/StudySeq41,0.19825992272123674,0.23251310898307384,0.23262552866434333,0.24492153856050267,0.30890217060307346,0.3096036749387191,0.33823603594462043,0.4150563906194527,0.4162273170455297,0.4612752084829705,0.5197859137434772,0.5321348643088517,0.5816863465511161,0.6272197772973747,0.8493714352212702
Cond_BA/StudySeq42,0.22162332274802335,0.24459383801591358,0.24470068764851363,0.2558818350457175,0.30203424013622265,0.30216624551974536,0.3273768891139993,0.3872573647272133,0.3876309341592951,0.4248240667065189,0.4930301667562654,0.4991155783972646,0.5377558755364238,0.5843234883742249,0.6928842861131752
Cond_BA/StudySeq43,0.14553736493453567,0.15521570897609702,0.15540242439883767,0.1593303260584374,0.18516532568347252,0.18536215357896615,0.19906538941341606,0.23761770419686457,0.23790236844919696,0.26210078646809115,0.3013831215661444,0.30553354458975635,0.33272405368232794,0.37450144729519125,0.46224793931002006
Cond_BA/StudySeq44,0.17401687574401883,0.18264160844187427,0.18246000667716872,0.18903657815243916,0.20852761710580006,0.20851670251740004,0.22633433943292175,0.25600600908454363,0.2561361512561421,0.2864435947957952,0.3222689950747134,0.326130480904265,0.3586287967239735,0.3937836231497742,0.4672701508851871
Cond_BA/StudySeq45,0.13699961159554677,0.1431914526169651,0.1433896764381546,0.14835499280883993,0.16359875063967688,0.16416418791971094,0.17750479556406598,0.20056887467280146,0.2015342772972871,0.221747303117202,0.254698870716525,0.2612063034900063,0.2808428181718822,0.268937162114708,0.3945119979255409
Cond_BA/StudySeq46,0.1043521383672062,0.11889067900912853,0.11898313312183077,0.12653661190715879,0.14912098356785966,0.14968453064934784,0.16558784652921313,0.19538820773074342,0.19638685600256034,0.21828805534026352,0.2544733830719315,0.26132661426089787,0.281800433727298,0.2753036964490863,0.37714554061660827
Cond_BA/StudySeq47,0.15907278628479002,0.16572220747362665,0.16600492449363724,0.1742577280192899,0.1898223453305938,0.19036416389816832,0.21033325739471884,0.23267990025054702,0.23402213033679345,0.26747321751703573,0.30000352245868384,0.3101806971628955,0.34295992707437917,0.31979436153717977,0.46646740749854987
Cond_BA/StudySeq48,0.17312910726841932,0.17935855566124442,0.1795462246849822,0.18804046642778788,0.20767678924883967,0.20882607777256693,0.22583491770881323,0.2547981050246533,0.2570328056432947,0.28357209644816245,0.32556010779450406,0.3376356770019372,0.3648083000856956,0.34956623431946937,0.5289587898274275
Cond_BA/StudySeq49,0.11085424225566985,0.12748556589893165,0.12753151688689696,0.13484185952014546,0.1665173276209495,0.1667737605832658,0.1840157702154968,0.22315448070560634,0.22357594316226623,0.24881647599642104,0.28387732346147115,0.2890910189634157,0.3149878575695306,0.33965052316826155,0.4339977243404486
Cond_BA/StudySeq50,0.13054226733081803,0.14789713330958798,0.1478965294504671,0.1543817858074651,0.18795493947701272,0.18795438424644464,0.19983878524886814,0.2407254980387044,0.2407509695903257,0.2589943929611004,0.30238992415339594,0.30547365091434375,0.3274393090819469,0.33959480493883215,0.41070952139152134
Cond_BA/StudySeq51,0.15833752473239568,0.18243843885178349,0.18240657774660685,0.19619034204808822,0.2476978880555801,0.24802777781663823,0.2721482127453272,0.3355554082503323,0.3359553880739186,0.3736408095719493,0.4485248869440333,0.45535762073268965,0.4936748313343557,0.517552232721092,0.6607851618819999
Cond_BA/StudySeq52,0.11340549952096583,0.12256538120244052,0.12254380070955478,0.12812625834656155,0.14717680632003516,0.1472053245917776,0.16012914154020463,0.1868581026867704,0.1870754300553674,0.20977621359175744,0.24980447701250072,0.25341312130149274,0.27923751863754137,0.27665523810129333,0.34734991325655906
Cond_BA/StudySeq53,0.14607023885914794,0.15705604464327094,0.15701796585216574,0.16597518734076366,0.18554775197892254,0.18559116182117866,0.2039631384190115,0.23062424377894103,0.23093774733939754,0.26022489159942935,0.2835829439068784,0.2885292731374815,0.3182254368616342,0.3249486828213535,0.4265880726520907
Cond_BA/StudySeq54,0.13073824990713268,0.13353191628936897,0.13342465299021233,0.13886984714959763,0.14719378923202392,0.14693309601938043,0.15848879472905633,0.17264643836361157,0.1725881631535178,0.19072093888654942,0.21264650856881617,0.21328292912784363,0.2325972372580461,0.2339692430652002,0.2957924228752261
Cond_BA/StudySeq55,0.1718236094220272,0.18364090189524818,0.1835948968451766,0.18909247973119642,0.21528149488254192,0.21534558000126752,0.22871150126525105,0.2630996007490524,0.26330060974275343,0.28549097877438717,0.3262605385540388,0.33023866379482125,0.3546068265832416,0.36587129826575426,0.47886789009757286
Cond_BA/StudySeq56,0.09764836096565313,0.10008738215532359,0.10004774374825007,0.10493615855231833,0.11125199344078353,0.11123684828331216,0.12123979643786445,0.13319515512002011,0.1332760301492468,0.14834113158922763,0.16543336084028024,0.16777762112644454,0.18414461827604395,0.18637286730290126,0.2357952989873587
Cond_BA/StudySeq57,0.10255320305177636,0.10939936441016827,0.10946800894000475,0.11256752566958418,0.12827076162841847,0.12839713148788565,0.13565303742799592,0.156189280548378,0.1563286456988705,0.16970778907799006,0.19613012625220208,0.19774358735112949,0.21226581816763734,0.21616535290630018,0.256009043027731
Cond_BA/StudySeq58,0.08547950659470652,0.08960198867163119,0.08960769861533094,0.09230470016760567,0.10257610207270713,0.10266249272496333,0.10985648980672454,0.12426900840906553,0.12440067195975045,0.1360919566414571,0.15375231269982442,0.15627746209219393,0.17010465535488517,0.1749877526045929,0.22158826974711626
Cond_BA/StudySeq59,0.08284529165066865,0.0855010696248566,0.08553507105337006,0.08915071669768909,0.09404046267374082,0.09402688667704241,0.10111854744671184,0.109709998475951,0.1097784206764042,0.12074218400850782,0.13349051666135683,0.13469927307176224,0.14707613391487992,0.1459515897157747,0.17271023784575595
Cond_BA/StudySeq60,0.08447302991341765,0.08759196963239632,0.08757610644572807,0.09175132623904826,0.10044182166693193,0.10051758503520837,0.11132002792327637,0.12485425205957319,0.12493561569530968,0.14325696568905474,0.16102860921732362,0.16308883307580588,0.18295160375709568,0.18361619120228775,0.22538567936081963
Cond_BA/StudySeq61,0.19801523413947608,0.2445684018919402,0.24489890751338106,0.2641946221158037,0.3435181549035307,0.34468875924380904,0.3795539220212123,0.4725603015505439,0.4742933391573361,0.529529813330131,0.6140165884217113,0.6300540240821001,0.6885834454281062,0.7297809682797242,1.0304036515785369
Cond_BA/StudySeq62,0.16518590852952672,0.18480498032927734,0.18495906686192742,0.19604629876986807,0.23918307398068075,0.23950603162442527,0.2651794699850814,0.3213546577153816,0.32175165393654676,0.3620998901107181,0.4247487641881174,0.43172933366884386,0.4726995775610557,0.5196486235451088,0.6688445144160452
Cond_BA/StudySeq63,0.1055646923114159,0.11783874335794459,0.11794406619865885,0.12051290597182247,0.14746507368614706,0.147627196575412,0.15370220964969472,0.18887782229481861,0.18908581474124425,0.1983201461975523,0.24145332120959911,0.24415356771277605,0.25535319225212777,0.28169389076393553,0.34500850331080357
Cond_BA/StudySeq64,0.18923365548384732,0.19994215104203705,0.19983969556514,0.20834469884105764,0.23354579174203416,0.233624538806229,0.25501705294063254,0.29345241004920214,0.29383548203618176,0.3271882079520718,0.3766388848493991,0.3830217512843577,0.4158946750374382,0.45212912736156435,0.5343531269483183
Cond_BA/StudySeq65,0.14189580789954712,0.16546430056149758,0.16589289006993982,0.1749364928795983,0.21437169301398912,0.21501515176152527,0.23360305324081707,0.28096420453357457,0.2818703995636644,0.3113136611371575,0.3514306549344769,0.35921449293812086,0.38917137596115203,0.42801921641094826,0.5719613732245841
Cond_BA/StudySeq66,0.11668790812955544,0.12085878732228665,0.12075816925335334,0.12404199021809244,0.13466871528885044,0.13452194200532186,0.14303330917381335,0.16086341822240138,0.1607532135421065,0.17620259573547908,0.20175402516286456,0.2032103700519163,0.22124341675253398,0.21992304334642346,0.288998689527649
Cond_BA/StudySeq67,0.08916253030142143,0.09009148691782246,0.09009738458707331,0.09469347564092588,0.10112365164089482,0.10122290541333034,0.11091058050772303,0.12104903841153414,0.12117083796229938,0.13700847646074363,0.15577014929190555,0.15705594749327664,0.17460413097854457,0.17366693168500083,0.212473436822597
Cond_BA/StudySeq68,0.10461629939788326,0.10990891819775424,0.10995632968298504,0.12031712324557402,0.1319032963829029,0.13223607891727915,0.15483947772454534,0.17046674393797734,0.17101541224874178,0.20650308056826852,0.2248408209155696,0.23124519999527895,0.26572174045707037,0.2619493924967545,0.3782689790743421
Cond_BA/StudySeq69,0.11385010236191158,0.11827694524927253,0.11840499481442601,0.12948607995206832,0.13912764756525392,0.13945548403860916,0.15939933561259617,0.17393893738030755,0.17491702699830355,0.20871769545501948,0.22712463267341468,0.23619630345697257,0.26841836762022403,0.2662417208693341,0.35568117441858266
Cond_BA/StudySeq70,0.14390902249391355,0.15722304539919402,0.15726651934637007,0.1687518767615521,0.19683018076789843,0.19691751560246237,0.21628018577737637,0.25169637019259333,0.2519335961520935,0.2833285075556967,0.31885204041228565,0.3244662546786481,0.35865361620049,0.37253172914174515,0.45379574138660744
Cond_BA/StudySeq71,0.1402503698676493,0.16877937127915776,0.16885559041108306,0.1745612762591161,0.2320837108083916,0.23226074188583573,0.2415989699021565,0.31181897251142765,0.31201392581454634,0.32552218828266155,0.40198409739362795,0.4048144848060013,0.4188202109767934,0.4623050393690512,0.5920649853497807
Cond_BA/StudySeq72,0.17576146932058012,0.19846573839765227,0.19859760795150327,0.2088354758461544,0.25605386119217005,0.2562708767677812,0.2784152396926527,0.3368594175740735,0.3371346873288075,0.36970535017270667,0.42540742973068735,0.42998095447441104,0.46251995300006943,0.5121327590112672,0.6662912452683465
Cond_BA/StudySeq73,0.16035710869015526,0.17548032541145578,0.1755218574779281,0.181998698905075,0.21544043573024826,0.21569488234875164,0.23088423146577067,0.27346008696756274,0.2737505902723923,0.3004275103877076,0.35013783611902916,0.35580106142032863,0.38491325717614017,0.4146340885572458,0.5151473571652804
Cond_BA/StudySeq74,0.08299496942204054,0.08523777217924634,0.08528625577205273,0.08774328024947886,0.09405867817401999,0.09419772787812841,0.10003500657595636,0.10942696595090784,0.10954626922555623,0.1188298204574847,0.13168214999929898,0.13396113748371397,0.144242817822378,0.14475032883262193,0.16498993333594233
Cond_BA/StudySeq75,0.13115080022815964,0.1348377149573527,0.1348484599010972,0.13889532783462522,0.14799403328527622,0.14799302069669137,0.15535215463247587,0.17003658183993306,0.17010203820412992,0.1818251177015626,0.20013987828607668,0.201593384673659,0.21507036346524164,0.2184257249646407,0.2682814921165352
Cond_BA/StudySeq76,0.10148045201603137,0.10484253017934075,0.10488644272376922,0.10827070964535554,0.11651935379260336,0.11656023798414858,0.12434249104517119,0.13632846343186067,0.13637291228801054,0.14832265608433656,0.16960634596807997,0.17047031814063035,0.18458192016809608,0.18456714933990578,0.2331114171862563
Cond_BA/StudySeq77,0.07744078674924822,0.08169560782346878,0.08169429010362146,0.08395135221512295,0.09502599540914976,0.0950873755560765,0.09956909940622512,0.116215085004739,0.11634594268334571,0.12333574558461399,0.14470600163284245,0.14611515968183492,0.15412003160435564,0.15666233251888717,0.19433745723475138
Cond_BA/StudySeq78,0.08731651403042003,0.0925605517277479,0.0925634675209798,0.09632671300897855,0.11039226787369388,0.11034053677790473,0.12029926891637847,0.1407916424107727,0.14085378727321085,0.15757195292081122,0.1814380979904951,0.18332811887635303,0.2012026794669004,0.2052139970389261,0.23714500197875424
Cond_BA/StudySeq79,0.09965067447121269,0.10434064402073309,0.10435182856727443,0.10717465295869343,0.11778852524394955,0.11789212978026237,0.12499863184194157,0.14110784208517385,0.14120715029667694,0.1534110624597077,0.1775048765093832,0.1794873699411792,0.19342579487204445,0.19454691342787847,0.24129037347789414
Cond_BA/StudySeq80,0.1079429336784912,0.11127136568813985,0.11126773863870065,0.11503076391199513,0.12305014956170722,0.12315605197040594,0.13178228332297837,0.14410404588460513,0.144277033919377,0.15683134988478334,0.17625139395246897,0.1776675651552361,0.19147548066569584,0.19010766516032293,0.22611708340996878
Cond_BA/StudySeq81,0.1912272687663574,0.22302499750658367,0.22300330412062278,0.23933830369558154,0.3002445813607683,0.3010739033196396,0.33232012808014477,0.4065415258299198,0.40798058830694733,0.4555871048452577,0.5143444315704756,0.528068191827437,0.5775082207481239,0.6223904389904503,0.8450564744087532
Cond_BA/StudySeq82,0.21252917005212227,0.2371804287675184,0.23736618262904147,0.2497278224252409,0.2986229224789117,0.29874945872997505,0.3257367064744386,0.38649434152940193,0.3867372465442791,0.42592670760715257,0.4985711059669513,0.5038926063006356,0.544182096915924,0.5882320727917063,0.6963811163275806
Cond_BA/StudySeq83,0.1356517768726903,0.14777086756232663,0.1478040443077335,0.1571039771858442,0.18403751985440475,0.18436126131993405,0.2012563651643272,0.23785654944895795,0.2382485503848897,0.2620521533964176,0.30023573471592147,0.30581521842541826,0.33038150962606133,0.36903133089324486,0.45273149468355534
Cond_BA/StudySeq84,0.17022077250442674,0.17976863159819295,0.1798539943406408,0.1872001233736595,0.20971699502949673,0.2098226175212592,0.22718233704891183,0.2595343443948466,0.2597946764193101,0.28823533325566997,0.32631571534462883,0.3309923190112116,0.3622305304904849,0.396281301974554,0.4644550507335204
Cond_BA/StudySeq85,0.13366283388771327,0.13898084641517847,0.13889600509163566,0.14469044681650015,0.15688663135158426,0.1572617241488354,0.17120233546756422,0.1903229970524861,0.19113518867670085,0.21437428139658263,0.24558587593038442,0.25197327001014436,0.2738463434357098,0.2622988642920395,0.3847481209223527
Cond_BA/StudySeq86,0.10133431306613848,0.11649049455065197,0.11673090375830142,0.125225032050477,0.1488267122541023,0.1495442721396488,0.16393010794531854,0.19194471369877095,0.19308801427479727,0.21374052705596305,0.24746446522114596,0.25447877128067065,0.2744422810921635,0.26749343397497927,0.37216386139634405
Cond_BA/StudySeq87,0.15700430022421333,0.16359029914019252,0.16403056082244344,0.1711236799644544,0.18622553651540694,0.18710521149908527,0.20588533507817652,0.22712772178114332,0.2286618658622728,0.26118455022791864,0.2901876794356886,0.3005108380708022,0.3318294743907815,0.31035159239930865,0.44945236371218145
Cond_BA/StudySeq88,0.1773647722724628,0.18448263361515774,0.1845077221662686,0.1898247775485879,0.2078970961180084,0.20866933743447685,0.22433861544428554,0.2526565964112271,0.25421436189673585,0.2800946733051771,0.32333067146329053,0.3334948208794809,0.3608313645167577,0.3451133650004139,0.5266832758868385
Cond_BA/StudySeq89,0.11258683710684077,0.1261401709936046,0.12620432010676955,0.1350630728907317,0.16475398674414982,0.16507138025611554,0.1811278427482787,0.218150386570422,0.21856175713152157,0.242969197135525,0.27673314198320736,0.2819376193238551,0.30720602960361565,0.3296529559755995,0.4187631622407719
Cond_BA/StudySeq90,0.1270701063090249,0.14352227027739406,0.14357292594020848,0.14927788154770594,0.1814260493576177,0.18151310162254095,0.19363436282481183,0.2344091728876198,0.2344863934375442,0.25309911458607126,0.29616112508328296,0.2988686075738746,0.32078982137581374,0.3342627998465174,0.40594905238241724
Cond_BA/StudySeq91,0.16341676911207653,0.18675103263915513,0.18678939614577794,0.19700050752791134,0.24705809822023692,0.24707896540175084,0.2676501133520538,0.3301123011637249,0.3303388980028593,0.3644437525285196,0.4371721661442745,0.4434508537114146,0.48012133912679744,0.5048708649454965,0.651650417924799
Cond_BA/StudySeq92,0.10503628763000125,0.11684461668558518,0.11691917016414138,0.12341208918068129,0.1439709439193399,0.14405210604044277,0.15658132095584168,0.18305971854940978,0.18321078186897133,0.20351340878253457,0.24400826799672368,0.2461525407284123,0.2684990447324153,0.2647444805963345,0.3331413026816553
