,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForearm,LeftHand,RightShoulder,RightArm,RightForearm,RightHand,Neck,Neck1,Head
Cond_BA/StudySeq24,0.0,4.412668210144449,9.036869806418851,13.974044836753624,19.378383017560832,29.96740921500934,75.89323362101938,239.25823619749977,19.37800811994122,27.174521425414664,151.59427360737024,309.10686582069627,21.059005551097467,26.36415612446904,31.728883015399646
Cond_BA/StudySeq25,0.0,4.955582717509383,9.795347655445806,15.176905370353067,20.759735673518914,33.96085642215377,106.91376513479234,312.3066781310986,20.759813667001197,30.2634427674723,140.56260682310844,294.043270363679,22.686696252887614,27.049317978024078,31.59784408233785
Cond_BA/StudySeq26,0.0,3.6101891905091215,7.295258636048905,11.725955757275695,17.345688434764035,29.224762997036954,104.06495838128916,332.4107758500303,17.345982855261155,27.539877344992583,115.7282094682914,238.83785083732252,18.431696634163835,22.020392028230024,25.61036189345571
Cond_BA/StudySeq27,0.0,3.3488146764239044,6.921743895030048,11.00759782317576,16.01432618016691,23.058943127396066,105.09838752636401,283.9079648451613,16.01555323888386,23.21862119173074,114.03545317935374,310.437799066946,17.15258261739528,21.03276464388631,24.65442305271953
Cond_BA/StudySeq28,0.0,4.485092280092066,9.048230057795204,14.673149097964547,20.587696369953434,34.23997103130594,124.41016370654538,344.82643034100533,20.587769145234233,29.306060676819353,133.3736376875832,261.2880945743656,22.510481295498224,26.233462153836747,29.6704746741745
Cond_BA/StudySeq29,0.0,4.253693854593981,8.615156248970301,13.982565616545203,19.782623766674124,30.672248037358905,113.0240747925444,254.72968872372363,19.782925968678274,29.774623151132324,136.576118818199,306.9539457002337,21.604706829938884,25.553593071008155,29.439905115429816
Cond_BA/StudySeq30,0.0,6.1475127472476085,12.126625658716716,19.027881116065114,26.292546576891617,39.724137554533755,76.9755380532372,257.2680695208791,26.291960533801042,30.535087602299104,82.84069365012228,271.97654231669765,28.91959244608351,34.21942298138347,39.658023869289245
Cond_BA/StudySeq31,0.0,7.222308407865608,14.26188685502757,21.84721431189744,29.93713959778691,44.15737524565,78.41091782246137,195.7584695676062,29.937927430432115,31.925221460695504,81.11445996681157,233.16489947456114,32.61346819162854,39.323412910375836,46.11389279217672
Cond_BA/StudySeq32,0.0,7.346998722821897,14.877405275881042,23.380444445010227,31.66418342854778,49.987491963903494,116.26753229938058,296.9313148864942,31.664165183028004,41.47032388856232,144.508424244914,321.29832528874715,34.585089049821754,40.54817238921586,46.284582969039114
Cond_BA/StudySeq33,0.0,5.644130128580716,11.151073433119583,17.237274186655924,23.80161792122282,35.889634032596305,93.40418914304585,273.82199034145725,23.802487916920473,29.748480075257106,145.06624271441322,319.85888339169105,26.089992251094184,31.490064489846322,36.98120017347088
Cond_BA/StudySeq34,0.0,2.9910973130782175,6.179629110258924,9.918686057110165,14.34075259401123,20.908728704674992,57.57997669459027,341.68914621507435,14.34102938066999,20.330561285303123,82.38079150538702,237.52145217723404,15.716548129836841,19.328376343659446,22.66214087145755
Cond_BA/StudySeq35,0.0,2.9826726143072317,6.067578294373378,9.671402181511198,13.382513604295955,21.383330690943666,105.64642240344301,247.36071344420625,13.384049961294249,21.46079658403704,96.9609617281506,230.5017946249622,14.65403429058868,17.545506742827143,20.49171487937498
Cond_BA/StudySeq36,0.0,2.9301717665254152,6.006161229602265,9.566020127878511,14.230503017435021,22.838063402970533,93.90413041564665,418.12742852032756,14.230726560078056,21.957252585840187,114.97816365607005,288.4354644165615,15.222653241016872,18.862007394000837,22.58711060933921
Cond_BA/StudySeq37,0.0,3.367443265372131,6.972275629481249,10.982016561965118,15.618547342314892,25.291271577138154,101.47438143012607,287.5067013575169,15.619261136413769,22.481426198570208,88.09044702531833,247.29773918589797,16.845027837457934,20.884958999090436,24.930352595263663
Cond_BA/StudySeq38,0.0,4.215356028662476,8.572278145866008,13.649873639258153,18.774617619882115,28.03186676069227,67.9791636221413,180.0825837791678,18.77443634644862,27.791179570027595,119.9196606314144,237.5913537484678,20.597376413380623,24.85580874108429,29.186040048668232
Cond_BA/StudySeq39,0.0,3.3706445177772117,6.920299089235128,10.987462568478106,15.70167897123541,25.313186195781906,86.2903884431912,309.2293871653653,15.7022838366115,25.013878055724934,149.1967170781895,297.5951648483123,16.938092038650908,21.02397964894008,25.358494311932294
Cond_BA/StudySeq40,0.0,2.9941365142592535,6.256922191002882,9.970619563515392,14.24740001310677,21.17987823494966,81.5924626238623,257.00953043538175,14.248314801462206,21.40023955753054,88.22527783584276,205.41582381067755,15.287809275346596,18.59663738543131,21.883003208730685
Cond_BA/StudySeq41,44.10273566558576,45.89073776303927,50.139304434539795,56.63359314263382,65.01986123782444,79.40239957315647,111.92635026097612,265.22152571725104,65.01928856998177,73.37455396267019,125.46218629294997,278.7607829757526,67.88018112854985,75.68224960778117,84.421059149422
Cond_BA/StudySeq42,45.81759211313642,47.66328751960975,51.96104258923276,58.55102193171115,66.27887428578335,80.94105782791871,115.87053054512872,301.49052751476745,66.27903843194755,77.40055862463821,136.85972959698844,319.0692210351333,69.68241116062424,77.87953476874998,87.41370646897771
Cond_BA/StudySeq43,44.668217306454,45.61268530519926,48.544503351976914,53.73331676843893,61.17959203262701,74.77173185245778,116.01522269872241,223.47289407344616,61.180285672388635,71.36943084247385,132.41608672192146,240.8576946670397,64.16415376220417,71.92527710505681,80.78004811619203
Cond_BA/StudySeq44,44.03005844570208,45.27920517202475,48.23844326479791,53.266693343171276,60.46577036780356,70.95225996197439,121.07029213247057,286.44461829841015,60.46580888358767,72.83803257402779,174.96702028982622,323.7587321707986,63.22165542408093,70.71873763033776,79.17041125634424
Cond_BA/StudySeq45,44.95709234782221,46.51856652385569,50.47242602666523,56.98883172949242,64.54289888312933,75.4695624814472,140.72903940528602,267.9825130015235,64.54101587773204,71.7644932224539,173.572899163573,216.45847746317634,67.896057494493,75.41746652942801,83.46378293545564
Cond_BA/StudySeq46,43.02481850356536,45.0795699986505,49.95286247842904,57.684143288644805,67.55847959239817,81.80711713902454,155.1803926240317,333.0043859025907,67.55677327946559,75.71185287774315,177.96167007674688,343.3037654699121,71.02016003202112,80.35177100361989,90.25178699102457
Cond_BA/StudySeq47,44.93573739216583,46.5926853744471,49.890190744808116,55.634574880976395,63.12803566225925,71.57083528377436,134.28778964785738,365.29452263868757,63.12825493407553,70.50150462914692,155.09693861922693,310.7639596756163,66.38210239599891,74.09312096001925,82.65502324860952
Cond_BA/StudySeq48,41.19563145497855,42.408001488651976,45.53544625584131,50.63007928202944,56.96318660360337,69.07733922792981,165.61455574901623,292.2212148751471,56.96154743671702,65.91803741370904,173.1383761942919,275.46948259112287,59.87192412329557,66.78996828553524,74.51528732516694
Cond_BA/StudySeq49,42.976918331056496,44.544152388888065,48.855097321402354,55.43884816368646,63.28727238960049,81.21206095091138,151.67092175384784,305.9635108427176,63.28588893494366,73.63804315543871,143.58385622699055,298.9017073680982,66.86795138565756,74.62805021106962,83.19319967642667
Cond_BA/StudySeq50,41.74930723139882,43.826726097147635,47.94762848030565,54.40781103890936,62.68995787976826,74.21908786350987,100.50774072392805,255.84467215790212,62.690423830448566,69.14595868237753,120.7427161084719,271.4840240129881,65.516934411236,73.95174603330918,83.16606493078596
Cond_BA/StudySeq51,42.708087850478606,44.25681128883005,48.1543071559128,54.715177891314646,63.58361936975971,76.30418967884026,131.56405634149704,277.0515736362746,63.584308308110636,72.32185423459987,144.30383455208278,245.26573265321431,66.44607940857709,74.56693158531374,83.44584708635942
Cond_BA/StudySeq52,45.023527403667444,46.87485828441973,50.35136632214499,56.15185229276466,64.30702290129639,75.50080199302778,153.52082557193825,286.88883217853123,64.30698273117596,72.55040870321893,171.0345155363769,281.20199667806423,67.19062976681403,75.1887931907632,84.0287682217668
Cond_BA/StudySeq53,45.661359952372116,47.67326308881632,51.50074315309354,57.54525391040433,64.4000526248747,75.35944195605242,140.57721728097556,237.73880137844736,64.40051588572757,75.89498705438257,175.81567580817153,274.01091127369233,67.90950674926245,74.95866253153251,82.88086022396962
Cond_BA/StudySeq54,44.56264626351149,46.066461265804605,49.32541238233231,54.4786474688836,60.86363878584442,69.509433656952,116.40957968091385,287.26368151389045,60.86523166943991,72.3064445404847,136.62154022067955,270.5708355054044,63.48951297761837,70.16956660903494,77.68159634060902
Cond_BA/StudySeq55,41.17156132814017,42.86807113238239,46.24901373239698,52.19698775877645,59.846103725283456,72.63071319877362,134.5778687429363,321.5167439133205,59.84252659533312,67.23066053318186,149.51812571832113,320.82367851666754,62.71791819970513,69.82911640857151,77.3869558588295
Cond_BA/StudySeq56,41.77748429744881,42.84276319960897,45.16847130676993,49.96214877410029,56.47786069490769,66.44560594719354,118.26148850825298,298.14430312502475,56.477524809677824,67.27857313643496,145.4293808188012,355.81116745730685,59.10852313772157,66.19073302745173,74.48577355184507
Cond_BA/StudySeq57,44.25249851497574,45.09183587885082,47.443850318391554,51.96375477901541,58.39726097062213,67.29750420668647,124.2863682039794,299.40422679493673,58.396790670624696,66.42362697005183,155.49331624358712,291.51853588652153,61.20720926120312,68.3635510461181,76.54562880456038
Cond_BA/StudySeq58,42.61307319676596,43.843330881362945,46.774610344744474,51.50813085321987,58.92510634186468,67.39314198563696,114.27886386313853,314.28153702253803,58.925525841882916,67.74266707557882,147.76193594405322,312.4975548630761,60.92989884520631,68.35542396409869,76.9764290118477
Cond_BA/StudySeq59,44.487175370330036,46.795905674040284,49.99837823727768,55.45285390959458,62.798042939080375,69.73412313509222,91.47440367106775,233.60780715578608,62.79708402991719,69.38474424327437,122.91941066327665,271.67476556805786,65.14617317978266,72.77572864858212,81.57407093554026
Cond_BA/StudySeq60,43.07666805035274,44.34905198069899,47.54656424470742,52.732902846784114,59.65937294950662,69.72622348269111,113.32387560504327,326.94422925951915,59.65883079951368,68.92621135708046,165.6478607811654,328.4088192809903,61.91948950879489,69.0335640246576,77.049783820283
Cond_BA/StudySeq61,41.68600447707086,44.128372654585945,48.708125818559445,56.62555351066702,66.41758256551861,89.04434976184781,160.6311762831804,352.16857748234617,66.4148178527468,77.08587198525338,207.12833405606608,350.16010383426647,70.2269835036038,79.03859995890654,89.10212870907986
Cond_BA/StudySeq62,41.86628952299987,44.285610616321506,48.5855161160803,55.2536939587703,64.26318186351989,77.63149407373265,123.41875054899374,370.4127176413508,64.26315753082788,74.10287543128051,166.6788682820872,322.60438974308715,66.75408316977509,74.83130825734983,83.45401651229965
Cond_BA/StudySeq63,42.17827524462464,43.95745582704202,47.617298774643864,53.10511782790243,60.2344640295112,73.55752520794735,123.03894910996604,263.86447912435506,60.23471445875739,68.5329119316992,116.68682123808502,271.97739302807946,62.842989505046994,69.91294010272367,78.21644676937973
Cond_BA/StudySeq64,42.142587767377464,44.312679751645135,47.80377560323191,54.06561080993407,62.21861490832802,71.92458762012512,102.29438337466786,258.4862197624813,62.219779955503284,72.80515690841978,172.5405329159019,322.1526964717031,65.217355614407,74.17549920497177,84.1451269266492
Cond_BA/StudySeq65,45.36951948277299,46.9016800907142,50.54313348652046,56.328118414676844,63.2544756824334,75.69693392800404,127.95834758783336,320.1686229899954,63.255066876052666,74.52373835911273,160.477458464058,309.1297205363778,66.36492868985543,73.59537998415243,81.85280430911999
Cond_BA/StudySeq66,43.81690020157002,45.081395847730874,47.53805769527521,52.79897236956748,59.821394659346524,71.59329821434494,129.31710511265499,343.75273390249896,59.82192134773908,70.69077701612832,139.6241162287746,252.4226533746777,62.88903869115562,70.53488292915293,79.2125854158392
Cond_BA/StudySeq67,40.23285210512295,41.157319582092256,44.05604988206694,49.45316371289757,56.25151299932442,63.055229227546775,125.72547342787425,298.84543654151804,56.255269030230004,66.71319637298606,135.47344855380467,324.2371466719539,59.01094660128061,66.61153163129828,75.13847562982563
Cond_BA/StudySeq68,40.810581789536826,42.60524392475341,46.84292263019234,53.81021196352269,62.40095358924989,77.38213314817575,143.2726728058865,354.4269535852157,62.40074447400603,72.72711167389438,154.6527350388005,277.4775206628629,66.16657868670332,74.14014760768875,82.98371049450843
Cond_BA/StudySeq69,48.844731501991554,50.85830514954253,54.13744486021653,59.82552906168685,67.48705714800002,79.14235458926166,138.11752054651288,265.88906708406716,67.48523019297382,75.13217064428501,159.6569988404504,322.01319875196043,70.50266730901971,78.24075767683212,86.59885500474337
Cond_BA/StudySeq70,46.295410596468976,49.17714929370065,53.67639358328919,60.75461801525478,68.58555881109046,81.00464894579197,103.7350258822259,274.4597016376349,68.58587571150197,76.40522450375838,113.99081717837416,290.00510760821305,72.36604380495737,80.35733359157021,89.06584965034249
Cond_BA/StudySeq71,45.86679016608757,48.845697264910406,54.495671456742336,62.37325449561909,72.102210649658,84.91941217652668,104.38772590072817,215.57482847557856,72.10491826014118,80.19961835305907,112.53799536325423,252.17811976202165,75.93969542193472,85.74953501797035,96.91030169354208
Cond_BA/StudySeq72,46.474270333008185,49.35915916664549,55.31227942126634,63.53005444541981,71.73377764737424,88.02501480679567,139.9750327226914,309.3907078688957,71.73261374116038,83.04984092848657,166.05612884648593,335.38330056100597,75.15850608749847,83.1973970883646,91.60027164533943
Cond_BA/StudySeq73,41.411714853367805,42.71713824339611,46.86719061007891,54.67533581386746,64.02595053077498,75.30868999480587,116.42765271164144,290.8809578923318,64.02755233621873,74.66029588582518,164.37936676140282,334.49901314476836,67.53157585086385,76.83949499212585,87.30889128490702
Cond_BA/StudySeq74,44.156902079602375,45.60023331276735,48.981604903085994,54.44560534138776,62.48380682214271,69.07397093726695,93.9784812285869,366.21483052493784,62.48653404928881,72.06565022092953,113.44315834228568,258.7802257911374,64.9961007219031,72.80777963910388,81.3867933359268
Cond_BA/StudySeq75,44.67239890728324,46.216533335362016,49.22235776721945,54.015539314221016,60.659579215444424,71.81778700119783,132.0898571709769,263.09276178148144,60.66066495022996,69.3685800516993,123.49212619226556,248.30827320921406,62.84821306861037,69.57169549534159,76.7485782197657
Cond_BA/StudySeq76,43.058017754552765,45.18170845526449,49.48220098047513,55.83474800209919,63.66348890630229,72.98315430437712,120.12536295238053,430.14862501354287,63.66351929619043,70.82185733422382,134.49582028008606,297.5160683821397,66.47302711630962,74.33197588505153,83.27365682970554
Cond_BA/StudySeq77,41.46420836658697,43.42604957940828,47.06562176413341,52.505228246305066,59.61168835205938,70.62073475216746,126.83305886330324,299.46814759583157,59.60958355178516,65.86055500369073,112.7227252309539,261.8553072962408,62.09201810862163,69.12549587983533,77.0744785421231
Cond_BA/StudySeq78,42.610628617238746,44.471456610775846,48.21285722523291,54.55954563427086,62.05085764878534,75.51130392056122,99.2786054870079,198.14559932675675,62.04749391472269,67.90950021033895,139.874052982039,252.44109794830564,65.5208645942004,72.98375675536823,81.39091226453391
Cond_BA/StudySeq79,45.16706053149367,46.598427833255386,49.766078471286704,55.56296993398196,63.263050195487615,73.2623358956266,115.04027573255824,326.8967155095433,63.26406019848301,72.52659374395955,172.60129859264669,315.82585209579986,65.4634813249696,72.85502782122447,81.2037504848422
Cond_BA/StudySeq80,45.967075548306795,47.561935891842175,50.81090495985377,55.60538564238704,61.88821408811492,71.50902523657159,107.393745589982,271.6861411922419,61.88721020464081,69.1413005544233,111.33734362979479,218.92734688060176,64.60443363377752,71.31792739350021,78.39792397138771
Cond_BA/StudySeq81,42.316532947817166,44.5478294434561,49.8102836845798,57.168022836332426,66.0890104159627,80.11269724644382,114.96884381533106,265.220716731968,66.0888524491653,75.62130119742987,124.79360963002935,280.97409617463313,69.29453048839021,77.91784726802639,87.42302972421294
Cond_BA/StudySeq82,42.3289486043134,44.66748810612035,49.714202638315996,57.34306151985709,66.06517887831635,81.883092846567,115.06856478790607,298.94669281447136,66.06499751365388,76.19803068889297,132.50581301734667,312.15734135416824,70.22882220645089,79.35530619966954,89.73543217384373
Cond_BA/StudySeq83,42.148480545782654,43.245009634048735,46.36450981368369,52.08881324203781,59.409265660671764,75.25780932026754,115.6376637965349,224.06824320573634,59.40770972056359,68.48105884291465,134.8025650659055,239.06849362634304,62.1024616515432,69.89046026294852,78.90690175910281
Cond_BA/StudySeq84,44.3096435262924,46.31954813812975,49.890459119967225,55.76364018813324,63.81448226971709,69.73405965939209,118.92771352611362,288.70093782867343,63.81994726435437,79.62049599691444,181.94899137869118,328.5026441464448,66.21458653211766,74.29778169267217,83.27144898229874
Cond_BA/StudySeq85,44.52517058909286,45.40329425408741,47.63053395572517,52.68939642685234,59.0684415936454,68.68201801412158,137.39096741308006,269.6379605649618,59.06754088847989,69.27108981907124,178.86807815617973,215.28825345865582,62.147879703937505,69.30769187773637,77.56014947194379
Cond_BA/StudySeq86,43.35122203817033,45.634067746462755,50.46594596851683,57.51930542165926,66.51928509704535,80.11629146292003,151.9746313810747,329.50484455519614,66.51684524902252,72.99406097327665,178.71974855265873,344.13858388981464,69.59145240779964,77.95358587682982,86.9909794474695
Cond_BA/StudySeq87,44.154778268705044,45.32475959034584,48.47423684494018,53.726711571903074,60.77805996443391,66.59052960264252,129.09482911857998,357.24201680207943,60.78108001570768,70.36082432734264,155.13472776354988,313.36681453128836,63.79347987238412,71.2939080999241,79.38606346418052
Cond_BA/StudySeq88,44.93548079215061,46.19749670130709,49.049537437849395,54.28308618322282,61.40491658589177,70.87440401445585,162.9351144045525,292.9715935989319,61.40481440196208,70.83100444231732,176.5724921826126,278.89230914249845,64.52173054866643,72.8042511599427,82.18397058725698
Cond_BA/StudySeq89,44.172764326684856,46.14288016075341,50.47604670475384,56.8869449534553,64.92990844602824,81.33627524480698,149.83596057337343,305.6012466319169,64.92902567088649,73.23904715886641,137.74122286811507,294.63496373259284,68.0821947975218,75.3773247793489,83.94194690740294
Cond_BA/StudySeq90,40.30793725998022,42.43359032510859,46.79416843858619,53.315503676704346,61.34197535019798,71.44992258940508,96.59666885342952,252.65707977308807,61.344146549232775,68.68174054157898,119.95402349631081,276.82745182576775,64.20820015342247,72.26153344014223,80.89440407152658
Cond_BA/StudySeq91,45.828089010264264,47.37228419206464,50.19407646854905,55.8246977539877,63.79501400876407,79.88124881966982,132.21867993579676,274.7254694780613,63.79402602627923,71.32203183657198,144.26334693061068,241.01037783380562,66.56640274803277,74.19817592288504,83.14719165240402
Cond_BA/StudySeq92,43.0078874573777,45.57372044693403,49.70021964348835,55.70173851299728,63.182762261877336,73.56888257763447,154.21143438093048,286.8610980396064,63.18344984254418,72.91194531254555,175.10255294326885,282.27930505448705,66.25698578600687,73.68970193402424,82.3388528932876
Cond_BA/StudySeq93,44.39858881685578,46.0495352645414,49.11854004372685,53.66172750272224,59.10147307153895,70.32284536626103,141.0454423733285,234.56792353118044,59.10190230152988,70.8600393792046,174.20482646420126,279.01432685773887,61.820703960510144,68.27348142850656,75.64078101376509
Cond_BA/StudySeq94,45.045715173853694,46.859025859013165,50.49772650248347,55.72151163662187,62.2855879543951,71.56527363115919,121.11917566060562,295.1207540186308,62.28590962750293,71.06888508622961,134.90729481917225,275.75691476856286,64.42852122963684,71.2437119013485,78.98046757671436
Cond_BA/StudySeq95,40.00730715449612,41.563229773486725,45.006326791511164,50.60584114424201,57.328816318316896,69.97705074020507,131.6504220956742,314.6945159148696,57.32812928186823,67.53861938490046,152.21058241826813,323.05861810389877,60.45598966885581,67.51667029342184,75.60126509041888
Cond_BA/StudySeq96,46.043856798368346,47.471421524154565,50.66944277494687,56.206637719351974,62.597514600395996,71.14818720373552,121.17995041602471,301.7911755768022,62.60017552738528,75.04441421441041,147.65059733121893,357.2554632243458,65.50205676674426,72.39955385962486,80.52094800969252
Cond_BA/StudySeq97,43.194799653928044,44.76080373015418,47.52577294422929,53.0350287926807,60.2831787801223,69.45101925636851,123.96607715870138,302.1864599688122,60.28435168659147,70.8586498081807,160.50428941184336,295.40500309890894,62.85605365220767,69.92350306002724,78.24545873856502
Cond_BA/StudySeq98,41.07266479425017,43.47134618539358,47.86753505859646,54.47895951517946,62.01071990824927,72.19867900821582,113.58386822239206,311.1551039049264,62.01137522608752,72.83754036874284,148.65050734468494,309.482654679352,65.10461372542285,72.43684835321159,80.54905319127299
Cond_BA/StudySeq99,44.05725241386469,45.46724331193644,48.58797840764703,53.04569527193217,58.83799083032901,66.37360766408604,92.82833820589282,237.54851093905845,58.83845470457555,68.42343613132043,125.21681121227509,274.7197085439375,60.88432553712286,67.0359151365065,74.16026212225945
Cond_BA/StudySeq100,41.528240149269244,43.22052584411498,46.75833679242893,52.44513737760927,59.139041400854886,69.14575474673647,109.69920305224029,322.41391139680263,59.1392632277742,70.54755494337415,163.4822266309518,328.520445971934,62.64216594539143,69.9665465394643,78.63802865356887
Cond_BA/StudySeq101,39.13670854393351,42.35953563073285,48.953374659149645,58.62121515849896,69.4563128740553,90.51702005680205,162.87640272052542,351.68899884359524,69.45715097945575,82.2352678071785,203.99755178234426,343.24020455131915,74.16876760083106,84.16536119110282,95.31369269595405
Cond_BA/StudySeq102,42.66914895176307,45.70218483411843,50.89921189686084,57.904935290045,66.27065407682309,75.81650845134617,125.31266912142581,373.3979154867589,66.27334408519472,76.47190707771742,160.9885228364601,314.0704143014101,68.93924021680272,76.38596433364327,84.52750931878009
Cond_BA/StudySeq103,41.88153110712753,44.12624558360548,48.93544336851071,55.585278020296656,62.644906416168794,78.89355873017317,130.70925549004184,267.1754648901126,62.64255136989121,68.68933689108081,121.00534885297493,274.8318556850453,65.91626371328107,73.8185205595292,83.30961580824689
Cond_BA/StudySeq104,42.587485078786486,44.060347749261474,47.55349829303235,52.70296683142927,59.79241984508511,72.32751030062575,104.7317958587068,258.5632667497281,59.79179622220948,69.22387459123267,172.03197553975906,326.24946020311927,62.292349549472235,69.6282205944768,78.20619668949718
